position,lastWeek,title,artist,label
1,1,AMERICAN BOY,ESTELLE FT KANYE WEST,ATLANTIC/HOMESCHOOL
2,2,LOW,FLO RIDA FT T-PAIN,ATLANTIC
3,71,ALWAYS WHERE I NEED TO BE,KOOKS,VIRGIN
4,4,BLACK & GOLD,SAM SPARRO,UNIVERSAL
5,3,MERCY,DUFFY,A&M
6,99,TOUCH MY BODY,MARIAH CAREY,DEF JAM
7,6,BETTER IN TIME/FOOTPRINTS IN THE SAND,LEONA LEWIS,SYCO MUSIC
8,5,4 MINUTES,MADONNA FT JUSTIN TIMBERLAKE,WARNER BROS
9,8,WITH YOU,CHRIS BROWN,JIVE
10,7,ROCKSTAR,NICKELBACK,ROADRUNNER
11,9,STOP AND STARE,ONEREPUBLIC,INTERSCOPE
12,10,FASCINATION,ALPHABEAT,CHARISMA
13,12,SOMETHING GOOD '08,UTAH SAINTS,DATA
14,11,CAN'T SPEAK FRENCH,GIRLS ALOUD,FASCINATION
15,14,WHAT'S IT GONNA BE,H TWO O FT PLATNUM,HARD2BEAT
16,19,LOVE IN THIS CLUB,USHER FT YOUNG JEEZY,LAFACE
17,13,COME ON GIRL,TAIO CRUZ FT LUCIANA,4TH & BROADWAY
18,15,NOW YOU'RE GONE,BASSHUNTER FT DJ MENTAL THEO,HARD2BEAT
19,New,NOT NINETEEN FOREVER,COURTEENERS,A&M
20,16,NINE IN THE AFTERNOON,PANIC AT THE DISCO,DECAYDANCE/FUELED BY
21,New,NUDE,RADIOHEAD,XL RECORDINGS
22,18,DENIAL,SUGABABES,ISLAND
23,17,DON'T STOP THE MUSIC,RIHANNA,DEF JAM
24,24,SENSUAL SEDUCTION,SNOOP DOGG,GEFFEN
25,36,BREAK THE ICE,BRITNEY SPEARS,JIVE
26,21,CHASING PAVEMENTS,ADELE,XL RECORDINGS
27,40,HEARTBEAT,SCOUTING FOR GIRLS,EPIC
28,22,SCREAM,TIMBALAND/HILSON/SCHERZINGER,BLACKGROUND/INTER
29,Re,TOCA'S MIRACLE,FRAGMA,POSITIVA
30,29,LOVE LIKE THIS,NATASHA BEDINGFIELD/KINGSTON,PHONOGENIC
,,,,
31,27,APOLOGIZE,TIMBALAND PTS ONE REPUBLIC,BLACKGROUND/INTER
32,26,WORK,KELLY ROWLAND,COLUMBIA
33,28,CRANK THAT (SOULJA BOY),SOULJA BOY TELLEM,INTERSCOPE
34,30,NEW SOUL,YAEL NAIM,TOT OU TARD/VF MUSIQUES
35,35,CHURCH,T-PAIN FT TEDDY VERSETI,JIVE
36,25,WOW,KYLIE MINOGUE,PARLOPHONE
37,31,PIECE OF ME,BRITNEY SPEARS,JIVE
38,23,GET OVER IT,GUILLEMOTS,POLYDOR
39,32,RUN,GNARLS BARKLEY,WEA
40,34,JUST FOR TONIGHT,ONE NIGHT ONLY,VERTIGO
