position,lastWeek,title,artist,label
1,New,UNCHAINED MELODY/WHITE CLIFFS OF DOVER,ROBSON & JEROME,RCA
2,1,DREAMER,LIVIN' JOY,UNDISCOVERED
3,3,GUAGLIONE,PEREZ 'PREZ' PRADO & HIS ORCH,RCA
4,6,SCATMAN (SKI-BA-BOP-BA-DOP-BOP),SCATMAN JOHN,RCA
5,73,SOME MIGHT SAY,OASIS,CREATION
6,15,WE'RE GONNA DO IT AGAIN,MANCHESTER UTD FEAT STRYKER,POLYGRAM TV
7,16,LOVE CITY GROOVE,LOVE CITY GROOVE,PLANET 3
8,4,BACK FOR GOOD,TAKE THAT,RCA
9,7,CHAINS,TINA ARENA,COLUMBIA
10,New,YOUR LOVING ARMS,BILLIE RAY MARTIN,MAGNET
11,New,ONLY ONE ROAD,CELINE DION,EPIC
12,5,KEY TO MY LIFE,BOYZONE,POLYDOR
13,9,DON'T STOP (WIGGLE WIGGLE),OUTHERE BROTHERS,ETERNAL
14,11,THIS IS HOW WE DO IT,MONTELL JORDAN,DEF JAM
15,New,THAT LOOK IN YOUR EYE,ALI CAMPBELL,KUFF
16,8,TWO CAN PLAY THAT GAME,BOBBY BROWN,MCA
17,New,KEEP ON MOVING,BOB MARLEY & THE WAILERS,TUFF GONG
18,13,BUDDY HOLLY,WEEZER,GEFFEN
19,New,YOU'RE THE STAR,ROD STEWART,WARNER BROS
20,20,JESSIE,JOSHUA KADISON,SBK
21,14,HAVE YOU EVER REALLY LOVED A WOMAN?,BRYAN ADAMS,A&M
22,19,LOVE & DEVOTION,REAL MCCOY,LOGIC
23,12,IF YOU ONLY LET ME IN,MN8,COLUMBIA
24,New,ALL TOGETHER NOW,EVERTON FC,MDMC
25,17,IF YOU LOVE ME,BROWNSTONE,MJJ
26,New,TAKE ME DOWN TO THE RIVER,SKIN,PARLOPHONE
27,New,WHEN I COME AROUND,GREEN DAY,REPRISE
28,New,MADE IN ENGLAND,ELTON JOHN,ROCKET
29,New,MOVE YOUR BODY,EUROGROOVE,AVEX UK
30,18,AN UBHAL AS AIRDE (THE HIGHEST APPLE),RUNRIG,CHRYSALIS
,,,,
31,10,LENNY,SUPERGRASS,PARLOPHONE
32,New,WHEN DO I GET TO SING 'MY WAY',SPARKS,LOGIC
33,New,DIGNITY,BOB DYLAN,COLUMBIA
34,26,MY GIRL JOSEPHINE,SUPER CAT FT JACK RADICS,COLUMBIA
35,New,ALICE (WHO THE X IS ALICE?),GOMPIE,HABANA
36,21,ARMY OF ME,BJORK,ONE LITTLE INDIAN
37,New,RED HOT,VANESSA-MAE,EMI CLASSICS
38,25,ADORED AND EXPLORED,MARC ALMOND,MERCURY
39,38,24-7-365,CHARLES & EDDIE,CAPITOL
40,24,THE CHANGINGMAN,PAUL WELLER,GO! DISCS
41,28,BEST IN ME,LET LOOSE,MERCURY
42,34,NOT OVER YET,GRACE,PERFECTO
43,31,BABY BABY,CORONA,ETERNAL
44,29,WHERE I FIND MY HEAVEN,GIGOLO AUNTS,FIRE
45,23,WHERE HAVE YOU BEEN TONIGHT?,SHED SEVEN,POLYDOR
46,New,WHY DID YA',TONY DI BART,CLEVELAND CITY BLUES
47,32,TEARS DON'T LIE,MARK' OH,SYSTEMATIC
48,22,I WANNA GO WHERE THE PEOPLE GO,WILDHEARTS,EAST WEST
49,27,CAN'T STAND LOSING YOU,POLICE,A&M
50,New,YOU,STAXX,CHAMPION
51,New,MORE HUMAN THAN HUMAN,WHITE ZOMBIE,GEFFEN
52,36,WORK IT OUT,SHIVA,FFRR
53,39,U SURE DO,STRIKE,FRESH
54,33,DOWN WITH THE CLIQUE,AALIYAH,JIVE
55,30,CASTLES IN THE SAND,THUNDER,EMI
56,35,THIS IS MUSIC,VERVE,HUT
57,44,THE BOMB! (THESE SOUNDS FALL INTO MY...),BUCKETHEADS,HENRY STREET/POSITIVA
58,37,FIND THE ANSWER WITHIN,BOO RADLEYS,CREATION
59,New,BOOM BOOM,DEFINITION OF SOUND,FONTANA
60,New,THE LAST TIME,PARADISE LOST,MUSIC FOR NATIONS
,,,,
61,41,FREAK LIKE ME,ADINA HOWARD,EAST WEST
62,43,BUBBLING HOT,PATO BANTON WITH RANKING ROGER,VIRGIN
63,45,I NEED YOU,DEUCE,LONDON
64,75,WHO THE F**K IS ALICE?,SMOKIE FT ROY CHUBBY BROWN,N.O.W.
65,47,I WANNA BE FREE (TO BE WITH HIM),SCARLET,WEA
66,40,FORGET I WAS A G,WHITEHEAD BROS.,MOTOWN
67,50,FREEDOM EP,QFX,EPIDEMIC
68,46,THE 4 PLAY EP,R KELLY,JIVE
69,New,COME BACK,LONDONBEAT,ANXIOUS
70,67,THINK TWICE,CELINE DION,EPIC
71,New,THE DANCE TO THE MUSIC EP,HUSTLERS CONVENTION,STRESS
72,New,SEXUAL,MARIA ROWE,FFRR
73,59,DRIVING WITH THE BRAKES ON,DEL AMITRI,A&M
74,60,JULIA SAYS,WET WET WET,PRECIOUS ORGANISATIO
75,52,BORN SLIPPY,UNDERWORLD,JUNIOR BOY'S OWN
76,83,STAY ANOTHER DAY,EAST 17,LONDON
77,42,MOTORBIKE TO HEAVEN,SALAD,ISLAND RED
78,48,BOOGIE WOOGIE BUGLE BOY (DON'T STOP),2 IN A TANK,BALD CAT & SHOO
79,55,HIGH AS A KITE,ONE TRIBE FT ROGER,FFRR
80,86,BEDTIME STORY,MADONNA,MAVERICK/SIRE
81,New,VOLUME ONE,DIVA RHYTHMS,TRIPOLI TRAX
82,New,PANIS ANGELICUS,ANTHONY WAY,DECCA
83,New,THINK OF YOU,WHIGFIELD,SYSTEMATIC
84,New,KRINKLE CUT GROOVES - VOL 1,KRINKLE CUT GROOVES,FRESH
85,57,TOYS FOR BOYS,MARION,LONDON
86,Re,SOMEDAY I'LL BE SATURDAY NIGHT,BON JOVI,JAMBCO/MERCURY
87,Re,TOTAL ECLIPSE OF THE HEART,NICKI FRENCH,BAGS OF FUN
88,68,NO MORE RAINY DAYS,FREE SPIRIT,COLUMBIA
89,76,NEFISA,EARTHLING,COOLTEMPO
90,New,WITHOUT YOUR LOVE,SPIRAL STARES,FRESH
,,,,
91,84,WHATEVER,OASIS,CREATION
92,Re,ALWAYS SOMETHING THERE TO REMIND ME,TIN TIN OUT FEAT ESPIRITU,WEA
93,81,RISE UP,DANNY RED,COLUMBIA
94,New,OXYGENE,FREQUENCY DIP,FEVERPITCH
95,Re,TOCCATA & FUGUE,VANESSA-MAE,EMI CLASSICS
96,73,IT'S A MAN'S MAN'S MAN'S WORLD,JEANIE TRACY & BOBBY WOMACK,PULSE-8
97,73,SOME MIGHT SAY,OASIS,CREATION
98,93,CIGARETTES & ALCOHOL,OASIS,CREATION
99,70,BEST THING IN THE WORLD,OPTIMYSTIC,WEA
100,Re,MELLOW DOUBT,TEENAGE FANCLUB,CREATION
