position,lastWeek,title,artist,label
1,1,RATHER BE,CLEAN BANDIT FT JESS GLYNNE,ATLANTIC
2,New,FEELIN' MYSELF,WILL I AM/CYRUS/KHALIFA,INTERSCOPE
3,2,HAPPY,PHARRELL WILLIAMS,BACK LOT
4,New,READY FOR YOUR LOVE,GORGON CITY FT MNEK,VIRGIN
5,New,CRYING FOR NO REASON,KATY B,RINSE RECORDINGS
6,5,TIMBER,PITBULL FT KESHA,J/MR 305/POLO GROUNDS
7,4,BRAVEHEART,NEON JUNGLE,RCA
8,6,HEY BROTHER,AVICII,POSITIVA/PRMD
9,12,DRUNK IN LOVE,BEYONCE FT JAY-Z,COLUMBIA
10,7,TRUMPETS,JASON DERULO,WARNER BROS
11,32,IF I LOSE MYSELF,ONEREPUBLIC,INTERSCOPE
12,3,WILD HEART,VAMPS,EMI
13,8,MILLION POUND GIRL (BADDER THAN BAD),FUSE ODG,3 BEAT/AATW
14,10,RIPTIDE,VANCE JOY,INFECTIOUS MUSIC
15,11,HOW LONG WILL I LOVE YOU,ELLIE GOULDING,POLYDOR
16,13,THANK YOU,BUSTA RHYMES/Q-TIP/KANYE WEST,ISLAND
17,9,CONTROL,MATRIX & FUTUREBOUND/MARSHALL,3 BEAT/AATW
18,18,LOVER NOT A FIGHTER,TINIE TEMPAH FT LABRINTH,PARLOPHONE
19,70,DARK HORSE,KATY PERRY FT JUICY J,VIRGIN
20,22,LET IT GO,IDINA MENZEL,WALT DISNEY
21,14,TURN BACK TIME,SUB FOCUS,EMI
22,15,THE MONSTER,EMINEM FT RIHANNA,INTERSCOPE
23,New,IF U GOT IT,CHRIS MALINCHAK,RELENTLESS
24,17,COUNTING STARS,ONEREPUBLIC,INTERSCOPE
25,29,ROYALS,LORDE,VIRGIN
26,27,WHITE WALLS,MACKLEMORE/LEWIS/SCHOOLBOY Q,MACKLEMORE
27,24,XO,BEYONCE,COLUMBIA
28,19,ANIMALS,MARTIN GARRIX,POSITIVA/VIRGIN
29,20,OF THE NIGHT,BASTILLE,VIRGIN
30,33,ADORE YOU,MILEY CYRUS,RCA
,,,,
31,Re,IT'S RAINING MEN,WEATHER GIRLS,COLUMBIA
32,75,RADIOACTIVE,IMAGINE DRAGONS,INTERSCOPE
33,26,WAKE ME UP,AVICII,POSITIVA/PRMD
34,55,YOUNG BLOOD,SOPHIE ELLIS-BEXTOR,EBGB'S
35,23,SHOW ME,KID INK FT CHRIS BROWN,EPIC
36,25,ROAR,KATY PERRY,VIRGIN
37,21,LITTLE ME,LITTLE MIX,SYCO MUSIC
38,31,CAN'T REMEMBER TO FORGET YOU,SHAKIRA FT RIHANNA,RCA
39,28,SAIL,AWOLNATION,RED BULL
40,83,NO REGRETS,DAPPY,AATW/ISLAND
41,30,STORY OF MY LIFE,ONE DIRECTION,SYCO MUSIC
42,62,GET LUCKY,DAFT PUNK FT PHARRELL WILLIAMS,COLUMBIA
43,37,UNDER CONTROL,CALVIN HARRIS/ALESSO/HURTS,COLUMBIA
44,36,MOVE,LITTLE MIX,SYCO MUSIC
45,38,DO WHAT U WANT,LADY GAGA & R KELLY,INTERSCOPE
46,59,LET IT GO,DEMI LOVATO,WALT DISNEY
47,56,DO YOU WANT TO BUILD A SNOWMAN,KRISTEN BELL/AGATHA LEE MONN,WALT DISNEY
48,34,I SEE FIRE,ED SHEERAN,DECCA
49,16,DO IT ALL OVER AGAIN,ELYAR FOX,RCA
50,39,BURN,ELLIE GOULDING,POLYDOR
51,45,HOLD ON WE'RE GOING HOME,DRAKE FT MAJID JORDAN,CASH MONEY/REPUBLIC RECORDS
52,63,DEMONS,IMAGINE DRAGONS,INTERSCOPE
53,Re,WHAT NOW,RIHANNA,DEF JAM
54,40,LOOK RIGHT THROUGH,STORM QUEEN,DEFECTED/MINISTRY OF SOUND
55,47,BONFIRE HEART,JAMES BLUNT,ATLANTIC
56,49,BLURRED LINES,ROBIN THICKE/TI/PHARRELL,INTERSCOPE
57,New,STAY THE NIGHT,DJ STAY THE NIGHT,FOODCOURT
58,Re,SAME LOVE,MACKLEMORE/LEWIS/LAMBERT,MACKLEMORE
59,43,LOVE ME AGAIN,JOHN NEWMAN,ISLAND
60,44,LET ME GO,GARY BARLOW,POLYDOR
,,,,
61,42,CAN WE DANCE,VAMPS,EMI
62,46,AFTERGLOW,WILKINSON,RAM/VIRGIN
63,57,LET HER GO,PASSENGER,NETTWERK
64,50,SKYSCRAPER,SAM BAILEY,SYCO MUSIC
