position,lastWeek,title,artist,label
1,1,ICE ICE BABY,VANILLA ICE,SBK
2,3,SAVIOUR'S DAY,CLIFF RICHARD,EMI
3,2,JUSTIFY MY LOVE,MADONNA,SIRE
4,13,YOU'VE LOST THAT LOVIN' FEELIN' {1990},THE RIGHTEOUS BROTHERS,VERVE/POLYDOR
5,4,ALL TOGETHER NOW,THE FARM,PRODUCE
6,27,SADENESS PART 1,ENIGMA,VIRGIN INTERNATIONAL
7,6,UNBELIEVABLE,EMF,PARLOPHONE
8,12,MARY HAD A LITTLE BOY,SNAP!,ARISTA
9,5,UNCHAINED MELODY {1990},THE RIGHTEOUS BROTHERS,VERVE/POLYDOR
10,11,PRAY,MC HAMMER,CAPITOL
11,15,JUST THIS SIDE OF LOVE,MALANDRA BURROWS,YORKSHIRE TELEVISION
12,10,WICKED GAME,CHRIS ISAAK,LONDON
13,9,THIS ONE'S FOR THE CHILDREN,NEW KIDS ON THE BLOCK,CBS
14,New,THE GREASE MEGAMIX,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN,POLYDOR
15,22,TOTAL MIX,BLACK BOX,DECONSTRUCTION
16,8,KINKY BOOTS,PATRICK MACNEE AND HONOR BLACKMAN,DERAM
17,7,DON'T WORRY,KIM APPLEBY,PARLOPHONE
18,14,SITUATION,YAZOO,MUTE
19,18,ARE YOU DREAMING? FT CAPTAIN HOLLYWOOD,TWENTY4SEVEN FEATURING CAPTAIN HOLLYWOOD,BCM
20,35,THE ANNIVERSARY WALTZ - PART TWO,STATUS QUO,VERTIGO
21,24,DISAPPEAR,INXS,MERCURY
22,17,SUCKER DJ,DIMPLES D,FBI
23,32,CRAZY,SEAL,ZTT
24,34,THE BEST CHRISTMAS OF THEM ALL,SHAKIN' STEVENS,EPIC
25,New,THE CRAZY PARTY MIXES,JIVE BUNNY AND THE MASTERMIXERS,MUSIC FACTORY DANCE
26,31,MERRY CHRISTMAS DARLING/(THEY LONG TO BE) CLOSE TO YOU,THE CARPENTERS,A&M
27,New,ALL THE MAN THAT I NEED,WHITNEY HOUSTON,ARISTA
28,30,FREEDOM 90,GEORGE MICHAEL,EPIC
29,25,24 HOURS,BETTY BOO,RHYTHM KING
30,16,FALLING,JULEE CRUISE,WARNER BROTHERS
,,,,
