position,lastWeek,title,artist,label
1,1,DANCING QUEEN,ABBA,EPIC
2,2,CAN'T GET BY WITHOUT YOU,REAL THING,PYE
3,5,MISSISSIPPI,PUSSYCAT,SONET
4,3,I AM A CIDER DRINKER,THE WURZELS,EMI
5,4,I ONLY WANNA BE WITH YOU,BAY CITY ROLLERS,BELL
6,9,DANCE LITTLE LADY DANCE,TINA CHARLES,CBS
7,11,SAILING {1976},ROD STEWART,WARNER BROTHERS
8,7,ARIA,MR. ACKER BILK,PYE
9,6,BLINDED BY THE LIGHT,MANFRED MANN'S EARTH BAND,BRONZE
10,19,DISCO DUCK,RICK DEES AND HIS CAST OF IDIOTS,RSO
11,8,THE KILLING OF GEORGIE,ROD STEWART,RIVA
12,10,(LIGHT OF EXPERIENCE) DOINA DE JALE,GEORGHE ZAMFIR,EPIC
13,21,GIRL OF MY BEST FRIEND,ELVIS PRESLEY,RCA
14,15,LOVING AND FREE,KIKI DEE,ROCKET
15,14,16 BARS,THE STYLISTICS,H&L
16,25,THE BEST DISCO IN TOWN,THE RITCHIE FAMILY,POLYDOR
17,18,HERE I GO AGAIN,TWIGGY,MERCURY
18,13,LET 'EM IN,WINGS,PARLOPHONE
19,16,"BABY, WE BETTER TRY AND GET IT TOGETHER",BARRY WHITE,20TH CENTURY
20,17,I CAN'T ASK FOR ANYTHING MORE THAN YOU BABE,CLIFF RICHARD,EMI
21,12,YOU DON'T HAVE TO GO,THE CHI-LITES,BRUNSWICK
22,45,HOWZAT,SHERBET,EPIC
23,32,NICE AND SLOW,JESSE GREEN,EMI
24,36,DISCO MUSIC-I LIKE IT,J.A.L.N. BAND,MAGNET
25,34,GET UP OFFA THAT THING,JAMES BROWN,POLYDOR
26,39,AFTERNOON DELIGHT,STARLAND VOCAL BAND,RCA
27,23,WHAT I'VE GOT IN MIND,BILLIE JO SPEARS,UNITED ARTISTS
28,29,LOVING ON THE LOSING SIDE,TOMMY HUNT,SPARK
29,30,I WANT MORE,CAN,VIRGIN
30,28,HEAVEN IS IN THE BACK SEAT OF MY CADILLAC,HOT CHOCOLATE,RAK
,,,,
31,38,"UPTOWN, UPTEMPO WOMAN",RANDY EDELMAN,20TH CENTURY
32,40,THE RUBBERBAND MAN,DETROIT SPINNERS,ATLANTIC
33,22,YOU'LL NEVER FIND ANOTHER LOVE LIKE MINE,LOU RAWLS,PHILADELPHIA INTERNATIONAL
34,31,SWEET HOME ALABAMA/DOUBLE TROUBLE,LYNYRD SKYNYRD,MCA
35,New,WHEN FOREVER HAS GONE,DEMIS ROUSSOS,PHILIPS
36,50,I'LL MEET YOU AT MIDNIGHT,SMOKIE,RAK
37,24,EXTENDED PLAY,BRYAN FERRY,ISLAND
38,33,EVERY NITE'S A SATURDAY NIGHT WITH YOU,THE DRIFTERS,BELL
39,26,DON'T GO BREAKING MY HEART,ELTON JOHN AND KIKI DEE,ROCKET
40,New,HURT,THE MANHATTANS,CBS
41,47,UNDER ONE ROOF,RUBETTES,STATE
42,48,I'D REALLY LOVE TO SEE YOU TONIGHT,ENGLAND DAN AND JOHN FORD COLEY,ATLANTIC
43,44,BABY I LOVE YOUR WAY,PETER FRAMPTON,A&M
44,20,YOU SHOULD BE DANCING,THE BEE GEES,RSO
45,41,DESTINY,CANDI STATON,WARNER BROTHERS
46,49,BENNY AND THE JETS,ELTON JOHN,DJM
47,New,LASER LOVE,T.REX,EMI
48,43,LIVE AT THE MARQUEE,EDDIE AND THE HOTRODS,ISLAND
49,35,BREAKAWAY,GALLAGHER AND LYLE,A&M
50,New,THE TEARS OF A CLOWN {1976},SMOKEY ROBINSON AND THE MIRACLES,TAMLA MOTOWN
