position,lastWeek,title,artist,label
1,1,MAGIC MOMENTS,PERRY COMO,RCA
2,2,WHOLE LOTTA WOMAN,MARVIN RAINWATER,MGM
3,6,SWINGIN' SHEPHERD BLUES,TED HEATH AND HIS MUSIC,DECCA
4,5,MAYBE BABY,CRICKETS,CORAL
5,3,NAIROBI,TOMMY STEELE,DECCA
6,9,TEQUILA,CHAMPS,LONDON
7,16,A WONDERFUL TIME UP THERE,PAT BOONE,LONDON
8,4,LA DEE DAH,JACKIE DENNIS,DECCA
9,10,WHO'S SORRY NOW,CONNIE FRANCIS,MGM
10,13,IT'S TOO SOON TO KNOW,PAT BOONE,LONDON
11,7,DON'T,ELVIS PRESLEY,HMV
12,22,BREATHLESS,JERRY LEE LEWIS,LONDON
13,15,MANDY (LA PANSE),EDDIE CALVERT,COLUMBIA
14,12,CATCH A FALLING STAR,PERRY COMO,RCA
15,8,THE STORY OF MY LIFE,MICHAEL HOLLIDAY,COLUMBIA
16,21,APRIL LOVE,PAT BOONE,LONDON
17,17,TO BE LOVED,MALCOLM VAUGHAN WITH THE MICHAEL SAMMES SINGERS,HMV
18,19,"OH-OH, I'M FALLING IN LOVE AGAIN",JIMMIE RODGERS,COLUMBIA
19,11,GOOD GOLLY MISS MOLLY,LITTLE RICHARD,LONDON
20,14,JAILHOUSE ROCK,ELVIS PRESLEY,RCA
21,18,AT THE HOP,DANNY AND THE JUNIORS,HMV
22,30,THE GRAND COOLIE DAM,LONNIE DONEGAN,PYE NIXA
23,New,LOLLIPOP,THE CHORDETTES,LONDON
24,20,THE BIG BEAT,FATS DOMINO,LONDON
25,24,WHY DON'T THEY UNDERSTAND,GEORGE HAMILTON IV,HMV
26,25,YOU ARE MY DESTINY,PAUL ANKA,COLUMBIA
27,28,SUGARTIME,ALMA COGAN,HMV
28,29,TEQUILA,TED HEATH AND HIS MUSIC,DECCA
29,27,TO BE LOVED,JACKIE WILSON,CORAL
30,New,I MAY NEVER PASS THIS WAY AGAIN,RONNIE HILTON WITH THE MICHAEL SAMMES SINGERS,HMV
