position,lastWeek,title,artist,label
1,1,ANYTHING IS POSSIBLE/EVERGREEN,WILL YOUNG,S
2,2,WHENEVER WHEREVER,SHAKIRA,EPIC
3,3,HERO,ENRIQUE IGLESIAS,INTERSCOPE
4,5,HOW YOU REMIND ME,NICKELBACK,ROADRUNNER
5,4,SOMETHING,LASGO,POSITIVA
6,New,I WILL ALWAYS LOVE YOU,RIK WALLER,LIBERTY
7,6,WORLD OF OUR OWN,WESTLIFE,S
8,New,OI,PLATINUM 45 FT MORE FIRE CREW,GO BEAT
9,New,CARAMEL,CITY HIGH FT EVE,INTERSCOPE
10,8,THE WORLD'S GREATEST,R KELLY,JIVE
11,New,BREAK YA NECK,BUSTA RHYMES,J
12,New,CLOSE COVER,MINIMALISTIX,DATA/MOS
13,7,IN YOUR EYES,KYLIE MINOGUE,PARLOPHONE
14,12,POINT OF VIEW,DB BOULEVARD,ILLUSTRIOUS
15,10,SHOULDA WOULDA COULDA,BEVERLEY KNIGHT,PARLOPHONE
16,13,GET THE PARTY STARTED,PINK,LAFACE
17,11,B WITH ME,MIS-TEEQ,INFERNO/TELSTAR
18,New,MY SACRIFICE,CREED,EPIC
19,New,IF I COULD,HUNDRED REASONS,COLUMBIA
20,9,YOU,S CLUB 7,POLYDOR
21,15,ADDICTED TO BASS,PURETONE,GUSTO
22,14,LOVE FOOLOSOPHY,JAMIROQUAI,SONY S2
23,New,SILENT TO THE DARK II,ELECTRIC SOFT PARADE,DB
24,18,ALWAYS ON TIME,JA RULE FT ASHANTI,DEF JAM
25,17,BAD BABYSITTER,PRINCESS SUPERSTAR,RAPSTER/K7
26,New,BEEN THERE DONE THAT,SMOKE 2 SEVEN,CURB/LONDON
27,16,WHAT ABOUT US,BRANDY,ATLANTIC
28,New,SHOT SHOT,GOMEZ,HUT
29,19,NOTHING,A,LONDON
30,New,SEXUAL GUARANTEE,ALCAZAR,ARISTA
,,,,
31,27,A MIND OF IT'S OWN,VICTORIA BECKHAM,VIRGIN
32,New,SUGAR FOR THE SOUL,STEVE BALSAMO,COLUMBIA
33,20,TIME AFTER TIME,DISTANT SOUNDZ,W10/INCENTIVE
34,New,GET OFF,DANDY WARHOLS,CAPITOL
35,New,PULSAR 2002,MAURO PICOTTO,BXR
36,23,MOI LOLITA,ALIZEE,POLYDOR
37,New,LESSONS LEARNED FROM ROCKY I TO ROCKY II,CORNERSHOP,WIIIJA
38,26,OVERPROTECTED,BRITNEY SPEARS,JIVE
39,22,HANDS CLEAN,ALANIS MORISSETTE,MAVERICK
40,New,IT'S GONNA BE (A LOVELY DAY),BRANCACCIO & AISHER,CREDENCE
41,28,CAUGHT IN THE MIDDLE,A1,COLUMBIA
42,New,INTO THE SUN,WEEKEND PLAYERS,MULTIPLY
43,25,HEY BABY,NO DOUBT,INTERSCOPE
44,29,AM TO PM,CHRISTINA MILIAN,DEF SOUL
45,39,GOTTA GET THRU THIS,DANIEL BEDINGFIELD,RELENTLESS
46,35,I THINK I LOVE YOU,KACI,CURB/LONDON
47,32,TRUE LOVE NEVER DIES,FLIP & FILL FT KELLY LLORENNA,ALL AROUND THE WORLD
48,36,MURDER ON THE DANCEFLOOR,SOPHIE ELLIS BEXTOR,POLYDOR
49,31,MOVIES,ALIEN ANT FARM,DREAMWORKS
50,24,LOVELY,BUBBA SPARXXX,INTERSCOPE
51,30,RUN,LIGHTHOUSE FAMILY,WILD CARD
52,34,TO GET DOWN,TIMO MAAS,PERFECTO
53,40,CONTROL,PUDDLE OF MUDD,GEFFEN
54,21,FELL IN LOVE WITH A GIRL,WHITE STRIPES,XL RECORDINGS
55,38,CAN'T GET YOU OUT OF MY HEAD,KYLIE MINOGUE,PARLOPHONE
56,45,MORE THAN A WOMAN,AALIYAH,VIRGIN
57,43,HANDBAGS AND GLADRAGS,STEREOPHONICS,V2
58,37,BROTHA PART II,ANGIE STONE FT ALICIA KEYS/EVE,J
59,New,WHEN YOU'RE GONE,SORAYA VIVIAN,ACTIV 8
60,New,LOOKIN' AT YOU,WARREN G FT TOI,UNIVERSAL
,,,,
61,41,BUT I DO LOVE YOU,LEANN RIMES,CURB/LONDON
62,New,GIVING IN,ADEMA,ARISTA
63,46,THE WHISTLE SONG (BLOW MY WHISTLE BITCH),DJ ALIGATOR PROJECT,ALL AROUND THE WORLD
64,33,TOMORROW COMES TODAY,GORILLAZ,PARLOPHONE
65,51,MY SWEET LORD,GEORGE HARRISON,PARLOPHONE
66,New,A WORD IN YOUR EAR,ALFIE,TWISTED NERVE
67,50,BAD INTENTIONS,DR DRE FT KNOC-TURN'AL,INTERSCOPE
68,47,CRAZY RAP,AFROMAN,UNIVERSAL
69,New,WHADDA WE LIKE,ROUND SOUND PTS ONYX STONE,COOLTEMPO
70,New,X RAY FOLLOW ME,SPACE FROG,TRIPOLI TRAX
