position,lastWeek,title,artist,label
1,1,PASS OUT,TINIE TEMPAH,PARLOPHONE
2,2,RUDE BOY,RIHANNA,DEF JAM
3,New,BABY,JUSTIN BIEBER FT LUDACRIS,DEF JAM
4,4,STARRY EYED,ELLIE GOULDING,POLYDOR
5,3,IN MY HEAD,JASON DERULO,WARNER BROS
6,6,EMPIRE STATE OF MIND (PART II),ALICIA KEYS,J
7,5,YOU GOT THE DIRTEE LOVE,FLORENCE/DIZZEE RASCAL,DIRTEE STANK ISLAND
8,10,PARACHUTE,CHERYL COLE,FASCINATION
9,New,ON A MISSION,GABRIELLA CILMI,ISLAND
10,New,MY NAME,MCLEAN,ASYLUM
11,7,IF WE EVER MEET AGAIN,TIMBALAND FT KATY PERRY,INTERSCOPE
12,31,TELEPHONE,LADY GAGA FT BEYONCE,INTERSCOPE
13,11,FIREFLIES,OWL CITY,UNIVERSAL
14,8,NEVER BE YOUR WOMAN,NAUGHTY BOY PTS WILEY FT EMELI,RELENTLESS/VIRGIN
15,23,ROCK THAT BODY,BLACK EYED PEAS,POLYDOR
16,16,OPPOSITE OF ADULTS,CHIDDY BANG,REGAL RECORDINGS
17,12,WHY DON'T YOU,GRAMOPHONEDZIE,POSITIVA/VIRGIN
18,18,BEDROCK,YOUNG MONEY FT LLOYD,UNIVERSAL
19,13,NUMBER ONE ENEMY,DAISY DARES YOU FT CHIPMUNK,JIVE
20,9,GAVE IT ALL AWAY,BOYZONE,POLYDOR
21,15,ONE SHOT,JLS,EPIC
22,17,BLAH BLAH BLAH,KESHA FT 3OH3,RCA
23,14,WEAR MY KISS,SUGABABES,ISLAND
24,24,BAD ROMANCE,LADY GAGA,INTERSCOPE
25,19,I GOT YOU,LEONA LEWIS,SYCO MUSIC
26,33,GRAVITY,PIXIE LOTT,MERCURY
27,22,DO YOU REMEMBER,JAY SEAN/SEAN PAUL/LIL JON,CASH MONEY
28,20,DON'T STOP BELIEVIN',GLEE CAST,COLUMBIA
29,New,I'M IN THE HOUSE,STEVE AOKI FT ZUPER BLAHQ,DATA
30,25,STARSTRUKK,3OH3 FT KATY PERRY,ASYLUM/PHOTO FINISH
,,,,
31,27,DON'T STOP BELIEVIN',JOURNEY,COLUMBIA
32,29,REPLAY,IYAZ,REPRISE
33,32,THE WAY LOVE GOES,LEMAR,EPIC
34,30,YOU'VE GOT THE LOVE,FLORENCE & THE MACHINE,ISLAND
35,21,HOLLYWOOD,MARINA & THE DIAMONDS,679
36,28,EMPIRE STATE OF MIND,JAY-Z FT ALICIA KEYS,ROC NATION
37,37,THE CAVE,MUMFORD & SONS,ISLAND
38,36,TIK TOK,KESHA,COLUMBIA
39,38,DEFYING GRAVITY,GLEE CAST,EPIC
40,34,I AM,MARY J BLIGE,GEFFEN
41,42,CRAWL,CHRIS BROWN,JIVE
42,26,EVERYBODY HURTS,HELPING HAITI,SYCO MUSIC
43,New,LEAN ON ME,GLEE CAST,EPIC
44,40,RIVERSIDE (LET'S GO),SIDNEY SAMSON FT WIZARD SLEEVE,DATA
45,43,EGO,SATURDAYS,FASCINATION/GEFFEN
46,41,BROKEN HEELS,ALEXANDRA BURKE,SYCO MUSIC
47,New,ROCKET,GOLDFRAPP,MUTE
48,New,DON'T TELL ME THAT IT'S OVER,AMY MACDONALD,MERCURY
49,35,HALO/WALKING ON SUNSHINE,GLEE CAST,EPIC
50,48,I GOTTA FEELING,BLACK EYED PEAS,INTERSCOPE
51,49,FIGHT FOR THIS LOVE,CHERYL COLE,FASCINATION
52,58,MEMORIES,DAVID GUETTA FT KID CUDI,VIRGIN
53,52,PLAYING WITH FIRE,N-DUBZ FT MR HUDSON,AATW/UMTV
54,51,MEET ME HALFWAY,BLACK EYED PEAS,INTERSCOPE
55,53,STAY TOO LONG,PLAN B,679/ATLANTIC
56,55,DOG DAYS ARE OVER,FLORENCE & THE MACHINE,MOSHI MOSHI
57,46,YOUNG FOREVER,JAY-Z FT MR HUDSON,ROC NATION
58,Re,JAI HO (YOU ARE MY DESTINY),AR RAHMAN FT PUSSYCAT DOLLS,INTERSCOPE
