position,lastWeek,title,artist,label
1,1,ARE 'FRIENDS' ELECTRIC?,TUBEWAY ARMY,BEGGARS BANQUET
2,3,UP THE JUNCTION,SQUEEZE,A&M
3,23,SILLY GAMES,JANET KAY,SCOPE
4,2,RING MY BELL,ANITA WARD,TK
5,10,NIGHT OWL,GERRY RAFFERTY,UNITED ARTISTS
6,18,LIGHT MY FIRE/137 DISCO HEAVEN,AMII STEWART,ATLANTIC/HANSA
7,5,THE LONE RANGER,QUANTUM JUMP,ELECTRIC
8,4,BOOGIE WONDERLAND,EARTH WIND AND FIRE WITH THE EMOTIONS,CBS
9,24,C'MON EVERYBODY,THE SEX PISTOLS,VIRGIN
10,6,DANCE AWAY,ROXY MUSIC,POLYDOR
11,7,SUNDAY GIRL,BLONDIE,CHRYSALIS
12,15,LIVING ON THE FRONT LINE,EDDY GRANT,ENSIGN
13,8,AIN'T NO STOPPIN' US NOW,MCFADDEN AND WHITEHEAD,PHILADELPHIA INTERNATIONAL
14,14,WHO WERE YOU WITH IN THE MOONLIGHT,DOLLAR,CARRERE
15,9,H.A.P.P.Y. RADIO,EDWIN STARR,20TH CENTURY
16,13,CAVATINA (ORIGINAL SOUNDTRACK FROM 'THE DEER HUNTER'),JOHN WILLIAMS,CUBE
17,11,WE ARE FAMILY,SISTER SLEDGE,COTILLION
18,21,GO WEST,THE VILLAGE PEOPLE,MERCURY
19,12,THEME FROM 'THE DEER HUNTER' (CAVATINA),THE SHADOWS,EMI
20,26,MAYBE,THOM PACE,RSO
21,22,BABYLON'S BURNING,RUTS,VIRGIN
22,53,GOOD TIMES,CHIC,ATLANTIC
23,19,SAY WHEN,LENE LOVICH,STIFF
24,20,GERTCHA,CHAS AND DAVE,EMI
25,16,MASQUERADE,SKIDS,VIRGIN
26,29,DO ANYTHING YOU WANT TO,THIN LIZZY,VERTIGO
27,31,WANTED,THE DOOLEYS,GTO
28,27,LADY LYNDA,THE BEACH BOYS,CARIBOU
29,58,GIRLS TALK,DAVE EDMUNDS,SWANSONG
30,34,BORN TO BE ALIVE,PATRICK HERNANDEZ,GEM
,,,,
31,30,SPACE BASS,SLICK,FANTASY
32,51,BREAKFAST IN AMERICA,SUPERTRAMP,A&M
33,37,STRANGLEHOLD,UK SUBS,GEM
34,New,DEATH DISCO,PUBLIC IMAGE LIMITED,VIRGIN
35,36,MARRIED MEN,BONNIE TYLER,RCA
36,41,CHUCK E'S IN LOVE,RICKIE LEE JONES,WARNER BROTHERS
37,17,SHINE A LITTLE LOVE,ELECTRIC LIGHT ORCHESTRA,JET
38,35,OLD SIAM SIR,WINGS,MPL
39,New,BAD GIRLS,DONNA SUMMER,CASABLANCA
40,33,HEAD OVER HEELS IN LOVE,KEVIN KEEGAN,EMI
41,42,MY SHARONA,THE KNACK,CAPITOL
42,72,DRIVER'S SEAT,SNIFF 'N' THE TEARS,CHISWICK
43,46,DANCE WITH YOU,CARRIE LUCAS,SOLAR
44,28,HOT STUFF,DONNA SUMMER,CASABLANCA
45,New,DON'T KILL IT CAROL,MANFRED MANN'S EARTH BAND,BRONZE
46,45,LOVE IS THE ANSWER,ENGLAND DAN AND JOHN FORD COLEY,BIG TREE
47,New,PLAYGROUND TWIST,SIOUXSIE AND THE BANSHEES,POLYDOR
48,43,BABY LAY DOWN,RUBY WINTERS,CREOLE
49,39,HALFWAY HOTEL,VOYAGER,MOUNTAIN
50,69,I WAS MADE FOR LOVIN' YOU,KISS,CASABLANCA
51,32,REUNITED,PEACHES AND HERB,POLYDOR
52,40,ONE RULE FOR YOU,AFTER THE FIRE,CBS
53,63,GOLD,JOHN STEWART,RSO
54,59,IF I HAD YOU,THE KORGIS,RIALTO
55,49,SHE BELIEVES IN ME,KENNY ROGERS,UNITED ARTISTS
56,New,SINCE I DON'T HAVE YOU,ART GARFUNKEL,CBS
57,38,THE NUMBER ONE SONG IN HEAVEN,SPARKS,VIRGIN
58,New,I'M A SUCKER FOR YOUR LOVE,TEENA MARIE AND RICK JAMES,MOTOWN
59,52,SUNBURN,GRAHAM GOULDMAN,MERCURY
60,Re,CAN'T STAND LOSING YOU,THE POLICE,A&M
,,,,
61,New,BAD CASE OF LOVIN' YOU (DOCTOR DOCTOR),ROBERT PALMER,ISLAND
62,44,CRACKIN' UP,NICK LOWE,RADAR
63,64,NO CLASS,MOTORHEAD,BRONZE
64,65,DEEPER THAN THE NIGHT,OLIVIA NEWTON-JOHN,EMI
65,47,BRIGHT EYES,ART GARFUNKEL,CBS
66,50,POP MUZIK,M,MCA
67,48,BOYS KEEP SWINGING,DAVID BOWIE,RCA
68,67,NOTHING TO LOSE,UK,POLYDOR
69,New,DOCTOR JACKYLL AND MISTER FUNK,JACKIE MCCLEAN,RCA
70,62,FRIDAY'S ANGELS,GENERATION X,CHRYSALIS
71,25,THE COST OF LIVING E.P.,THE CLASH,CBS
72,New,STARS,SYLVESTER,FANTASY
73,56,THE GOLDEN LADY,THE THREE DEGREES,ARIOLA
74,54,BLIND AMONG THE FLOWERS,TOURISTS,LOGO
75,68,TALK TO ME,THIRD WORLD,ISLAND
