position,lastWeek,title,artist,label
1,1,WHATEVER WILL BE WILL BE (QUE SERA SERA),DORIS DAY,PHILIPS
2,2,WHY DO FOOLS FALL IN LOVE FT FRANKIE LYMON,TEENAGERS FEATURING FRANKIE LYMON,COLUMBIA
3,4,WALK HAND IN HAND,TONY MARTIN,HMV
4,3,SWEET OLD-FASHIONED GIRL,TERESA BREWER,VOGUE CORAL
5,6,ROCKIN' THROUGH THE RYE,BILL HALEY AND HIS COMETS,BRUNSWICK
5,5,MOUNTAIN GREENERY,MEL TORME,VOGUE CORAL
7,7,HEARTBREAK HOTEL,ELVIS PRESLEY,HMV
8,10,SERENADE,SLIM WHITMAN,LONDON
9,8,I'LL BE HOME,PAT BOONE,LONDON
10,12,THE SAINTS ROCK 'N' ROLL,BILL HALEY AND HIS COMETS,BRUNSWICK
11,9,THE WAYWARD WIND,TEX RITTER,CAPITOL
12,19,I'M IN LOVE AGAIN,FATS DOMINO,LONDON
13,New,BORN TO BE WITH YOU,THE CHORDETTES,LONDON
14,28,LAY DOWN YOUR ARMS,ANNE SHELTON,PHILIPS
15,14,I ALMOST LOST MY MIND,PAT BOONE,LONDON
16,11,WHO ARE WE,RONNIE HILTON,HMV
17,13,WALK HAND IN HAND,RONNIE CARROLL,PHILIPS
18,17,I WANT YOU I NEED YOU I LOVE YOU,ELVIS PRESLEY,HMV
19,New,YOU ARE MY FIRST LOVE,RUBY MURRAY,COLUMBIA
19,16,BE BOP A LULA,GENE VINCENT,CAPITOL
21,18,LONG TALL SALLY,PAT BOONE,LONDON
22,30,MY SON JOHN,DAVID WHITFIELD,DECCA
23,15,THE WAYWARD WIND,GOGI GRANT,LONDON
24,New,BY THE FOUNTAINS OF ROME,EDMUND HOCKRIDGE,PYE NIXA
25,20,I'M WALKING BACKWARDS FOR CHRISTMAS/BLUEBOTTLE BLUES,GOONS,DECCA
26,New,DONKEY CART,FRANK CHACKSFIELD,DECCA
27,23,LEFT BANK,WINIFRED ATWELL,DECCA
28,22,THE FAITHFUL HUSSAR,TED HEATH AND HIS MUSIC,DECCA
29,New,MY UNFINISHED SYMPHONY,DAVID WHITFIELD,DECCA
30,25,EXPERIMENTS WITH MICE,JOHNNY DANKWORTH,PARLOPHONE
,,,,
30,29,SADIE'S SHAWL,FRANK CORDELL,HMV
