position,lastWeek,title,artist,label
1,1,LIVING DOLL,CLIFF RICHARD AND THE DRIFTERS,COLUMBIA
2,2,DREAM LOVER,BOBBY DARIN,LONDON
3,3,BATTLE OF NEW ORLEANS,LONNIE DONEGAN,PYE
4,5,A BIG HUNK O' LOVE,ELVIS PRESLEY,RCA
5,6,LIPSTICK ON YOUR COLLAR,CONNIE FRANCIS,MGM
5,4,A TEENAGER IN LOVE,MARTY WILDE,PHILIPS
7,7,ROULETTE,RUSS CONWAY,COLUMBIA
8,8,PERSONALITY,ANTHONY NEWLEY,DECCA
9,16,LONELY BOY,PAUL ANKA,COLUMBIA
10,10,IT'S LATE,RICKY NELSON,LONDON
11,26,PETER GUNN,DUANE EDDY,LONDON
12,14,RAGTIME COWBOY JOE,DAVID SEVILLE AND THE CHIPMUNKS,LONDON
12,New,SOMEONE,JOHNNY MATHIS,FONTANA
14,11,GOODBYE JIMMY GOODBYE,RUBY MURRAY,COLUMBIA
15,13,A TEENAGER IN LOVE,CRAIG DOUGLAS,TOP RANK
15,19,I KNOW,PERRY COMO,RCA
15,18,THE HEART OF A MAN,FRANKIE VAUGHAN,PHILIPS
18,26,YEP!,DUANE EDDY,LONDON
19,12,SIDE SADDLE,RUSS CONWAY,COLUMBIA
20,15,MAY YOU ALWAYS,JOAN REGAN,HMV
21,22,POOR JENNY,THE EVERLY BROTHERS,LONDON
22,28,PETITE FLEUR,CHRIS BARBER'S JAZZ BAND,PYE NIXA
23,29,'TWIXT TWELVE AND TWENTY,PAT BOONE,LONDON
24,New,THE SUMMER OF THE SEVENTEENTH DOLL,WINIFRED ATWELL,DECCA
25,21,TAKE A MESSAGE TO MARY,THE EVERLY BROTHERS,LONDON
26,New,ONLY SIXTEEN,CRAIG DOUGLAS,TOP RANK
27,26,MIDNIGHT SHIFT,BUDDY HOLLY,BRUNSWICK
28,26,WHY SHOULD I BE LONELY?,TONY BRENT,COLUMBIA
29,25,I'VE WAITED SO LONG,ANTHONY NEWLEY,DECCA
29,New,MY MELANCHOLY BABY,TOMMY EDWARDS,MGM
