position,lastWeek,title,artist,label
1,2,IT'S ALMOST TOMORROW,DREAMWEAVERS,BRUNSWICK
2,3,THE POOR PEOPLE OF PARIS,WINIFRED ATWELL,DECCA
3,1,ROCK AND ROLL WALTZ,KAY STARR,HMV
4,5,ONLY YOU,HILLTOPPERS,LONDON
5,6,MEMORIES ARE MADE OF THIS,DAVE KING WITH THE KEYNOTES,DECCA
6,4,ZAMBESI,LOU BUSCH,CAPITOL
7,8,SEE YOU LATER ALLIGATOR,BILL HALEY AND HIS COMETS,BRUNSWICK
8,7,MEMORIES ARE MADE OF THIS,DEAN MARTIN,CAPITOL
9,11,THE GREAT PRETENDER,JIMMY PARKINSON,COLUMBIA
10,9,CHAIN GANG,JIMMY YOUNG,DECCA
11,10,THEME FROM 'THE THREEPENNY OPERA',DICK HYMAN TRIO,MGM
12,15,THEME FROM THE 'THREEPENNY OPERA',BILLY VAUGHN,LONDON
13,12,BAND OF GOLD,DON CHERRY,PHILIPS
13,13,ZAMBESI,EDDIE CALVERT,COLUMBIA
15,17,JIMMY UNKNOWN,LITA ROZA,DECCA
16,Re,MY SEPTEMBER LOVE,DAVID WHITFIELD,DECCA
17,18,WILLIE CAN,ALMA COGAN,HMV
18,New,THE ITALIAN THEME,CYRIL STAPLETON,DECCA
19,16,THE TROUBLE WITH HARRY,ALFI AND HARRY,LONDON
20,Re,PICKIN' A CHICKEN,EVE BOSWELL,PARLOPHONE
