position,lastWeek,title,artist,label
1,2,CHOCOLATE SALTY BALLS (P.S. I LOVE YOU),CHEF,COLUMBIA
2,1,GOODBYE,SPICE GIRLS,VIRGIN
3,4,BELIEVE,CHER,WEA
4,6,HEARTBEAT/TRAGEDY,STEPS,JIVE
5,3,ESPECIALLY FOR YOU,DENISE AND JOHNNY,RCA
6,5,TO YOU I BELONG,B'WITCHED,EPIC
7,8,WHEN YOU'RE GONE,BRYAN ADAMS FT MELANIE C.,MERCURY/A&M
8,15,I LOVE THE WAY YOU LOVE ME,BOYZONE,POLYDOR
9,11,MIAMI,WILL SMITH,COLUMBIA
10,7,END OF THE LINE,HONEYZ,MERCURY
11,13,BIG BIG WORLD,EMILIA,UNIVERSAL
12,9,SHE WANTS YOU,BILLIE,INNOCENT
13,12,HARD KNOCK LIFE (GHETTO ANTHEM),JAY-Z,NORTHWESTSIDE
14,17,UP AND DOWN,VENGABOYS,POSITIVA
15,10,CRUISE INTO CHRISTMAS,JANE MCDONALD,FOCUS MUSIC INT
16,16,"ALWAYS HAVE, ALWAYS WILL",ACE OF BASE,LONDON
17,14,WHEN YOU BELIEVE,MARIAH CAREY & WHITNEY HOUSTON,COLUMBIA
18,19,NO REGRETS/ANTMUSIC,ROBBIE WILLIAMS,CHRYSALIS
19,23,I'M YOUR ANGEL,CELINE DION & R KELLY,EPIC
20,18,GOOD MORNING SUNSHINE,AQUA,UNIVERSAL
21,22,TAKE ME THERE,BLACKSTREET/MYA FT MASE,INTERSCOPE
22,20,GIRLS NIGHT OUT,ALDA,WILDSTAR
23,25,WAR OF NERVES,ALL SAINTS,LONDON
24,27,I DON'T WANT TO MISS A THING,AEROSMITH,COLUMBIA
25,21,DANCING BABY (OOGA - CHAKA),TRUBBLE,ISLAND
26,26,I WANT YOU '98,SAVAGE GARDEN,COLUMBIA
27,29,UNTIL THE TIME IS THROUGH,FIVE,RCA
28,31,NAUGHTY CHRISTMAS (GOBLIN IN THE OFFICE),FAT LES,TURTLENECK
29,24,DUMB,BEAUTIFUL SOUTH,GO! DISCS/MERCURY
30,32,THE POWER OF GOOD-BYE/LITTLE STAR,MADONNA,MAVERICK
,,,,
31,34,SO YOUNG,CORRS,ATLANTIC
32,35,MOVE MANIA,SASH FT SHANNON,MULTIPLY
33,39,IF YOU BUY THIS RECORD YOUR LIFE WILL BE,TAMPERER FEAT MAYA,PEPPER
34,33,HAVE YOU EVER?,BRANDY,ATLANTIC
35,30,MERRY XMAS EVERYBODY '98 REMIX,SLADE VS. FLUSH,POLYDOR
36,40,WHITE CHRISTMAS,BING CROSBY,MCA
37,28,THE GREATEST LOVE YOU'LL NEVER KNOW,LUTRICIA MCNEAL,WILDSTAR
38,36,BLUE,LEANN RIMES,CURB/HIT/LONDON
39,37,THE EVERLASTING,MANIC STREET PREACHERS,EPIC
40,38,BIG PANTY WOMAN,BAREFOOT MAN,PLAZA
41,41,SEARCHIN' MY SOUL,VONDA SHEPARD,EPIC
42,43,OUTSIDE,GEORGE MICHAEL,EPIC
43,42,WOULD YOU...?,TOUCH AND GO,V2
44,51,EACH TIME,E-17,TELSTAR
45,45,THIS KISS,FAITH HILL,WARNER BROS
46,65,MILLENNIUM,ROBBIE WILLIAMS,CHRYSALIS
47,52,AIN'T NO STOPPING US NOW,MOBO ALLSTARS,POLYGRAM TV
48,49,YOYO BOY,ALBERTA,RCA
49,48,FROM THIS MOMENT ON,SHANIA TWAIN,MERCURY
50,47,HOLLY HOLY,UB40,DEP INTERNATIONAL
51,62,MUSIC SOUNDS BETTER WITH YOU,STARDUST,VIRGIN
52,46,LOTUS,REM,WARNER BROS
53,56,THE BARTENDER AND THE THIEF,STEREOPHONICS,V2
54,63,GUESS I WAS A FOOL,ANOTHER LEVEL,NORTHWESTSIDE
55,59,SWEETEST THING,U2,ISLAND
56,53,MY FAVOURITE GAME,CARDIGANS,STOCKHOLM
57,80,ANGELS,ROBBIE WILLIAMS,CHRYSALIS
58,67,ROLLERCOASTER,B'WITCHED,EPIC
59,66,TELL ME MA,SHAM ROCK,JIVE
60,69,I JUST WANNA BE LOVED,CULTURE CLUB,VIRGIN
,,,,
61,60,THERE GOES THE NEIGHBORHOOD,SHERYL CROW,A&M
62,61,SENSUALITY,LOVESTATION,FRESH
63,50,IT'S ALL YOURS,MC LYTE FT GINA THOMPSON,EAST WEST
64,58,TAKE THE LONG WAY HOME,FAITHLESS,CHEEKY
65,55,DREAMING,RUFF DRIVERZ PTS ARROLA,INFERNO
66,68,PERFECT 10,BEAUTIFUL SOUTH,GO! DISCS/MERCURY
67,44,DRAGULA,ROB ZOMBIE,GEFFEN
68,64,SIT DOWN,JAMES,FONTANA
69,72,BLUE ANGELS,PRAS,COLUMBIA
70,76,STRAIGHT FROM THE HEART,DOOLALLY,LOCKED ON
71,Re,GIRLFRIEND,BILLIE,INNOCENT
72,77,MORE THAN A WOMAN,911,VIRGIN
73,74,THANK U,ALANIS MORISSETTE,MAVERICK
74,73,FALLING IN LOVE AGAIN,EAGLE-EYE CHERRY,POLYDOR
75,54,LAST CHRISTMAS,ALIEN VOICES FT THREE DEGREES,WILDSTAR
76,Re,GYM AND TONIC,SPACEDUST,EAST WEST
77,81,HOW DEEP IS YOUR LOVE,DRU HILL,ISLAND BLACK MUSIC
78,85,DAYDREAMIN',TATYANA ALI FT WILL SMITH,EPIC
79,Re,GANGSTER TRIPPIN,FATBOY SLIM,SKINT
80,95,TOP OF THE WORLD,BRANDY FT MASE,ATLANTIC
81,57,"OOOIE, OOOIE, OOOIE",PRICKLY HEAT,VIRGIN
82,92,CAN'T KEEP THIS FEELING IN,CLIFF RICHARD,EMI
83,98,ONE FOR SORROW,STEPS,JIVE
84,Re,SMOKE,NATALIE IMBRUGLIA,RCA
85,Re,CRUSH,JENNIFER PAIGE,EDEL AMERICA
86,90,DAYSLEEPER,REM,WARNER BROS
87,89,GHETTO SUPASTAR [THAT IS WHAT YOU ARE],PRAS MICHEL FT ODB & MYA,INTERSCOPE
88,88,LOVE LIKE THIS,FAITH EVANS,PUFF DADDY
89,87,I WANT YOU BACK,MELANIE B FT MISSY ELLIOTT,VIRGIN
90,Re,DOO WOP (THAT THING),LAURYN HILL,COLUMBIA
,,,,
91,Re,HOW DO I LIVE,LEANN RIMES,CURB/THE HIT LABEL
92,97,THE BOY IS MINE,BRANDY & MONICA,ATLANTIC
93,Re,THE FIRST NIGHT,MONICA,ARISTA
94,93,EVERYBODY GET UP,FIVE,RCA
95,Re,IF YOU TOLERATE THIS YOUR CHILDREN...,MANIC STREET PREACHERS,EPIC
96,Re,STAND BY ME,4 THE CAUSE,RCA
97,Re,WHAT CAN I DO,CORRS,ATLANTIC
98,99,HORNY,MOUSSE T VS HOT'N'JUICY,AM:PM
99,Re,CHEAP THRILLS,FRANK ZAPPA,RYKODISC
100,Re,"ONE, TWO, THREE",DINA CARROLL,MERCURY
