position,lastWeek,title,artist,label
1,1,SHE,CHARLES AZNAVOUR,BARCLAY
2,2,KISSIN' IN THE BACK ROW,THE DRIFTERS,BELL
3,4,ROCK YOUR BABY,GEORGE MCCRAE,JAYBOY
4,7,BAND ON THE RUN,PAUL MCCARTNEY AND WINGS,APPLE
5,3,BANGIN' MAN,SLADE,POLYDOR
6,8,YOUNG GIRL {1974},GARY PUCKETT AND THE UNION GAP,CBS
7,5,I'D LOVE YOU TO WANT ME,LOBO,UK
8,20,IF YOU GO AWAY,TERRY JACKS,BELL
9,12,BANANA ROCK,WOMBLES,CBS
10,9,ALWAYS YOURS,GARY GLITTER,BELL
11,18,THE SIX TEENS,THE SWEET,RCA
12,10,WALL STREET SHUFFLE,10 C.C.,UK
13,17,BEACH BABY,FIRST CLASS,UK
14,New,BORN WITH A SMILE ON MY FACE,STEPHANIE DE SYKES AND RAIN,BRADLEY’S
15,22,LAUGHTER IN THE RAIN,NEIL SEDAKA,POLYDOR
16,11,HEY ROCK AND ROLL,SHOWADDYWADDY,BELL
17,33,WHEN WILL I SEE YOU AGAIN,THE THREE DEGREES,PHILADELPHIA INTERNATIONAL
18,6,ONE MAN BAND,LEO SAYER,CHRYSALIS
19,14,TOO BIG,SUZI QUATRO,RAK
20,29,"(WIN, PLACE OR SHOW) SHE'S A WINNER",THE INTRUDERS,PHILADELPHIA INTERNATIONAL
21,40,TONIGHT,RUBETTES,POLYDOR
22,34,LIGHT OF LOVE,T. REX,EMI
23,31,MY GIRL BILL,JIM STAFFORD,MGM
24,26,MIDNIGHT AT THE OASIS,MARIA MULDAUR,REPRISE
25,21,DIAMOND DOGS,DAVID BOWIE,RCA
26,13,GOING DOWN THE ROAD,ROY WOOD,HARVEST
27,15,GUILTY,PEARLS,BELL
28,28,JUST DON'T WANT TO BE LONELY,MAIN INGREDIENT,RCA
29,16,THE STREAK,RAY STEVENS,JANUS
30,44,YOU MAKE ME FEEL BRAND NEW,THE STYLISTICS,AVCO
,,,,
31,39,BE THANKFUL FOR WHAT YOU'VE GOT (1980),WILLIAM DEVAUGHN,CHELSEA
32,30,CENTRAL PARK ARREST,THUNDERTHIGHS,PHILIPS
33,45,THEME FROM TUBULAR BELLS,MIKE OLDFIELD,VIRGIN
34,48,RING RING,ABBA,EPIC
35,23,A TOUCH TOO MUCH,ARROWS,RAK
36,24,LIVERPOOL LOU,THE SCAFFOLD,WARNER BROTHERS
37,35,FOXY FOXY,MOTT THE HOOPLE,CBS
38,27,THERE'S A GHOST IN MY HOUSE,R. DEAN TAYLOR,TAMLA MOTOWN
39,19,DON'T LET THE SUN GO DOWN ON ME,ELTON JOHN,DJM
40,47,IF YOU TALK IN YOUR SLEEP,ELVIS PRESLEY,RCA
41,New,YOUR BABY AIN'T YOUR BABY ANYMORE,PAUL DA VINCI,PENNY FARTHING
42,New,AMATEUR HOUR,SPARKS,ISLAND
43,New,STOP LOOK LISTEN (TO YOUR HEART),DIANA ROSS AND MARVIN GAYE,TAMLA MOTOWN
44,37,CAN'T GET ENOUGH,BAD COMPANY,ISLAND
45,32,JARROW SONG,ALAN PRICE,WARNER BROTHERS
46,New,HONEY HONEY,SWEET DREAMS,BRADLEY’S
47,New,I FOUND SUNSHINE,THE CHI-LITES,BRUNSWICK
48,38,JUDY TEEN,COCKNEY REBEL,EMI
49,46,REMEMBER YOU'RE A WOMBLE,WOMBLES,CBS
50,42,DON'T STAY AWAY TOO LONG,PETERS AND LEE,PHILIPS
