position,lastWeek,title,artist,label
1,2,SPIRIT IN THE SKY,NORMAN GREENBAUM,REPRISE
2,1,ALL KINDS OF EVERYTHING,DANA,REX
3,23,BACK HOME,ENGLAND WORLD CUP SQUAD,PYE
4,3,BRIDGE OVER TROUBLED WATER,SIMON AND GARFUNKEL,CBS
5,4,CAN'T HELP FALLING IN LOVE,ANDY WILLIAMS,CBS
6,8,NEVER HAD A DREAM COME TRUE,STEVIE WONDER,TAMLA MOTOWN
7,6,GIMME DAT DING,PIPKINS,COLUMBIA
8,9,FAREWELL IS A LONELY SOUND,JIMMY RUFFIN,TAMLA MOTOWN
9,14,HOUSE OF THE RISING SUN,FRIJID PINK,DERAM
10,12,WHEN JULIE COMES AROUND,CUFFLINKS,MCA
11,15,TRAVELLIN' BAND,CREEDENCE CLEARWATER REVIVAL,LIBERTY
12,10,GOOD MORNING FREEDOM,BLUE MINK,PHILIPS
13,7,"YOUNG, GIFTED AND BLACK",BOB AND MARCIA,HARRY
14,5,"KNOCK, KNOCK WHO'S THERE?",MARY HOPKIN,APPLE
15,17,DAUGHTER OF DARKNESS,TOM JONES,DECCA
16,16,RAG MAMA RAG,THE BAND,CAPITOL
17,11,I CAN'T HELP MYSELF {1970},THE FOUR TOPS,TAMLA MOTOWN
18,20,WHO DO YOU LOVE,JUICY LUCY,VERTIGO
19,27,I CAN'T TELL THE BOTTOM FROM THE TOP,THE HOLLIES,PARLOPHONE
20,21,YOU'RE SUCH A GOOD LOOKING WOMAN,JOE DOLAN,PYE
21,13,WAND'RIN' STAR,LEE MARVIN,PARAMOUNT
22,18,SOMETHING'S BURNING,KENNY ROGERS AND THE FIRST EDITION,REPRISE
23,22,I DON'T BELIEVE IN IF ANYMORE,ROGER WHITTAKER,COLUMBIA
24,32,I'VE GOT YOU ON MY MIND,WHITE PLAINS,DERAM
25,19,THAT SAME OLD FEELING,PICKETTYWITCH,PYE
26,28,THE SEEKER,THE WHO,TRACK
27,31,BRONTOSAURUS,THE MOVE,REGAL ZONOPHONE
28,33,IF I COULD (EL CONDOR PASA),JULIE FELIX,RAK
29,30,DO THE FUNKY CHICKEN,RUFUS THOMAS,STAX
30,35,RAINDROPS KEEP FALLIN' ON MY HEAD,SACHA DISTEL,WARNER BROTHERS
,,,,
31,25,DON'T CRY DADDY,ELVIS PRESLEY,RCA
32,48,BELFAST BOY,DON FARDON,YOUNG BLOOD
33,38,MY WAY,FRANK SINATRA,REPRISE
34,26,LET IT BE,THE BEATLES,APPLE
35,New,QUESTION,THE MOODY BLUES,THRESHOLD
36,29,NA NA HEY HEY KISS HIM GOODBYE,STEAM,FONTANA
37,24,GOVINDA,RADHA KRISHNA TEMPLE,APPLE
38,34,WHY (MUST WE FALL IN LOVE),DIANA ROSS AND THE SUPREMES WITH THE TEMPTATIONS,TAMLA MOTOWN
39,41,OUT DEMONS OUT,EDGAR BROUGHTON BAND,HARVEST
40,37,TWO LITTLE BOYS,ROLF HARRIS,COLUMBIA
41,New,KEEP THE CUSTOMER SATISFIED,MARSHA HUNT,TRACK
42,47,LEAVIN' ON A JET PLANE,"PETER, PAUL AND MARY",WARNER BROTHERS
43,46,MIGHTY JOE,SHOCKING BLUE,PENNY FARTHING
44,New,YELLOW RIVER,CHRISTIE,CBS
45,Re,YEARS MAY COME AND YEARS MAY GO,HERMAN'S HERMITS,COLUMBIA
46,New,SOME BEAUTIFUL,JACK WILD,CAPITOL
47,New,DOWN THE DUSTPIPE,STATUS QUO,PYE
48,New,UP THE LADDER TO THE ROOF,THE SUPREMES,TAMLA MOTOWN
49,Re,RAINDROPS KEEP FALLING ON MY HEAD,BJ THOMAS,WAND
50,New,DON'T YOU KNOW,BUTTERSCOTCH,RCA
