position,lastWeek,title,artist,label
1,1,TELETUBBIES SAY EH-OH!,TELETUBBIES,BBC WORLDWIDE MUSIC
2,2,PERFECT DAY,VARIOUS ARTISTS,CHRYSALIS
3,3,BARBIE GIRL,AQUA,UNIVERSAL
4,5,NEVER EVER,ALL SAINTS,LONDON
5,7,ANGELS,ROBBIE WILLIAMS,CHRYSALIS
6,4,TOGETHER AGAIN,JANET JACKSON,VIRGIN
7,6,BABY CAN I HOLD YOU/SHOOTING STAR,BOYZONE,POLYDOR
8,9,TORN,NATALIE IMBRUGLIA,RCA
9,8,WIND BENEATH MY WINGS,STEVEN HOUGHTON,RCA
10,11,SOMETHING ABOUT THE WAY YOU LOOK/CANDLE,ELTON JOHN,ROCKET
11,New,THE REASON,CELINE DION,EPIC
12,New,IF GOD WILL SEND HIS ANGELS,U2,ISLAND
13,13,TELL HIM,BARBRA STREISAND & CELINE DION,EPIC
14,14,AIN'T THAT JUST THE WAY,LUTRICIA MCNEAL,WILDSTAR
15,10,SLAM DUNK (DA FUNK),FIVE,RCA
16,16,SING UP FOR THE CHAMPIONS!,REDS UNITED,MUSIC COLLECTION
17,Re,ROXANNE '97,STING & THE POLICE,A&M
18,New,BACK TO YOU,BRYAN ADAMS,A&M
19,New,HISTORY REPEATING,PROPELLERHEADS/SHIRLEY BASSEY,WALL OF SOUND
20,17,"5,6,7,8",STEPS,JIVE
21,New,BACHELORETTE,BJORK,ONE LITTLE INDIAN
22,12,TOMORROW NEVER DIES,SHERYL CROW,A&M
23,19,LET'S GO ROUND AGAIN,LOUISE,EMI
24,New,DOG TRAIN,LEVELLERS,CHINA
25,25,AS LONG AS YOU LOVE ME,BACKSTREET BOYS,JIVE
26,New,LIFT ME UP,RED 5,MULTIPLY
27,24,YOU SEXY THING,HOT CHOCOLATE,EMI
28,15,YOU CAN TALK TO ME,SEAHORSES,GEFFEN
29,21,LUCKY MAN,VERVE,HUT
30,26,LET A BOY CRY,GALA,BIG LIFE
,,,,
31,28,CHOOSE LIFE,PF PROJECT FEAT EWAN MCGREGOR,POSITIVA
32,New,DANGEROUS,BUSTA RHYMES,ELEKTRA
33,18,(MONEY CAN'T) BUY ME LOVE,BLACKSTREET,INTERSCOPE
34,29,SPICE UP YOUR LIFE,SPICE GIRLS,VIRGIN
35,New,LOST YOU SOMEWHERE,CHICANE,XTRAVAGANZA
36,23,JUST CRUISIN',WILL SMITH,COLUMBIA
37,22,BUTTERFLY,MARIAH CAREY,COLUMBIA
38,New,RHYTHM OF THE NIGHT,POWERHOUSE,SATELLITE
39,20,HIGH TIMES,JAMIROQUAI,SONY S2
40,New,DEEPER,SERIOUS DANGER,FRESH
41,New,I FEEL LOVE,VANESSA-MAE,EMI
42,27,FORGIVEN (I FEEL YOUR LOVE),SPACE BROTHERS,MANIFESTO
43,New,I NEVER LOVED YOU ANYWAY,CORRS,ATLANTIC
44,33,STAY,SASH! FT LA TREC,MULTIPLY
45,38,TUBTHUMPING,CHUMBAWAMBA,EMI
46,32,I WILL COME TO YOU,HANSON,MERCURY
47,30,IT'S OVER LOVE,TODD TERRY PRESENTS SHANNON,MANIFESTO
48,35,SMACK MY BITCH UP,PRODIGY,XL RECORDINGS
49,31,CRUSH ON YOU,AARON CARTER,ULTRAPOP
50,New,SUNDAY MORNING,NO DOUBT,INTERSCOPE
51,New,BEST LOVE,COURSE,THE BROTHERS
52,New,DRIVING IN MY CAR,MAUREEN REES,EAGLE
53,37,DID IT AGAIN,KYLIE MINOGUE,DECONSTRUCTION
54,45,FANTASY ISLAND,M PEOPLE,M PEOPLE
55,39,OPEN YOUR MIND '97,U.S.U.R.A.,MALARKY
56,48,LINE DANCE PARTY,WOOLPACKERS,RCA
57,36,BEST BIT EP,BETH ORTON FT TERRY CALLIER,HEAVENLY
58,42,WHO'S LOVING MY BABY,SHOLA AMA,WEA
59,34,THE THEME,DREEM TEEM,DECONSTRUCTION
60,47,DO YA THINK I'M SEXY?,N-TRANCE FT ROD STEWART,ALL AROUND THE WORLD
,,,,
61,43,ONLY IF...,ENYA,WEA
62,New,CAMEL BOBSLED RACE,DJ SHADOW,MO WAX
63,40,THIS TOWN AIN'T BIG ENOUGH FOR BOTH OF..,SPARKS VS FAITH NO MORE,ROADRUNNER
64,57,JAMES BOND THEME,MOBY,MUTE
65,58,SUNCHYME,DARIO G,ETERNAL
66,41,WHAT YOU SAY,LIGHTNING SEEDS,EPIC
67,64,STAND BY ME,OASIS,CREATION
68,Re,A LONG DECEMBER,COUNTING CROWS,GEFFEN
69,49,FEELING GOOD,HUFF & HERB,PLANET 3
70,52,I THOUGHT IT WAS YOU,SEX-O-SONIQUE,FFRR
71,60,ANGEL OF MINE,ETERNAL,EMI
72,50,FREEDOM,ROBERT MILES FT KATHY SLEDGE,DECONSTRUCTION
73,56,BETTER DAY,OCEAN COLOUR SCENE,MCA
74,46,5 STEPS,DRU HILL,ISLAND BLACK MUSIC
75,61,HELP THE AGED,PULP,ISLAND
76,51,MY DESIRE,AMIRA,VC RECORDINGS
77,44,READY,BRUCE WAYNE,LOGIC
78,53,DELICIOUS,CATHERINE WHEEL,CHRYSALIS
79,54,SHIPWRECKED,GENESIS,VIRGIN
80,78,YOU HAVE BEEN LOVED EP,GEORGE MICHAEL,VIRGIN
81,90,BITTER SWEET SYMPHONY,VERVE,HUT
82,87,I'LL BE MISSING YOU,PUFF DADDY & FAITH EVANS,PUFF DADDY
83,New,GET DOWN GET FUNKY,BLUE MAX,HEAT RECORDINGS
84,New,PERFECT DAY,INDIGO,EUPHORIC
85,New,POWERSTRIP,HUMAN WASTE PROJECT,HOLLYWOOD
86,Re,WHERE'S THE LOVE,HANSON,MERCURY
87,93,FIRESTARTER,PRODIGY,XL RECORDINGS
88,72,I'M A DISCO DANCER,CHRISTOPHER JUST,SLUT TRAX
89,Re,WHATEVER,OASIS,CREATION
90,95,BREATHE,PRODIGY,XL RECORDINGS
,,,,
91,Re,D'YOU KNOW WHAT I MEAN?,OASIS,CREATION
92,New,24,HYBIRDS,HEAVENLY
93,New,ODE TO THE DAY,SNUG,WEA
94,New,PENNY LOVER,SLY AND ROBBIE FT AMBILIQUE,EAST WEST
95,99,WONDERWALL,OASIS,CREATION
