position,lastWeek,title,artist,label
1,2,HAPPY,PHARRELL WILLIAMS,BACK LOT
2,1,MONEY ON MY MIND,SAM SMITH,CAPITOL
3,3,RATHER BE,CLEAN BANDIT FT JESS GLYNNE,ATLANTIC
4,6,DARK HORSE,KATY PERRY FT JUICY J,VIRGIN
5,4,SAY SOMETHING,A GREAT BIG WORLD/AGUILERA,RCA
6,New,RED LIGHTS,TIESTO,VIRGIN
7,New,LET GO FOR TONIGHT,FOXES,SIGN OF THE TIMES
8,5,STAY THE NIGHT,ZEDD FT HAYLEY WILLIAMS,INTERSCOPE
9,29,ALL OF ME,JOHN LEGEND,COLUMBIA
10,New,CAN'T RELY ON YOU,PALOMA FAITH,RCA
11,7,SHOT ME DOWN,DAVID GUETTA FT SKYLAR GREY,PARLOPHONE
12,9,CRYING FOR NO REASON,KATY B,RINSE RECORDINGS
13,8,TIMBER,PITBULL FT KESHA,J/MR 305/POLO GROUNDS
14,11,FEELIN' MYSELF,WILL I AM/CYRUS/KHALIFA,INTERSCOPE
15,12,DRUNK IN LOVE,BEYONCE FT JAY-Z,COLUMBIA
16,26,GOODNESS GRACIOUS,ELLIE GOULDING,POLYDOR
17,37,BEST DAY OF MY LIFE,AMERICAN AUTHORS,DEF JAM
18,10,DIBBY DIBBY SOUND,DJ FRESH/JAY FAY/MS DYNAMITE,MINISTRY OF SOUND
19,13,DEMONS,IMAGINE DRAGONS,INTERSCOPE
20,16,READY FOR YOUR LOVE,GORGON CITY FT MNEK,VIRGIN
21,14,HEY BROTHER,AVICII,POSITIVA/PRMD
22,23,XO,BEYONCE,COLUMBIA
23,19,CAN'T REMEMBER TO FORGET YOU,SHAKIRA FT RIHANNA,RCA
24,17,EVERYTHING IS AWESOME,TEGAN & SARA FT LONELY ISLAND,WATERTOWER
25,21,POMPEII/WAITING ALL NIGHT,BASTILLE/RUDIMENTAL/ELLA EYRE,ASYLUM/VIRGIN
26,Re,WE BUILT THIS CITY,STARSHIP,RCA
27,15,RIPTIDE,VANCE JOY,INFECTIOUS MUSIC
28,25,HOW LONG WILL I LOVE YOU,ELLIE GOULDING,POLYDOR
29,22,TRUMPETS,JASON DERULO,WARNER BROS
30,20,POMPEII,BASTILLE,VIRGIN
,,,,
