position,lastWeek,title,artist,label
1,1,SILVER LADY,DAVID SOUL,PRIVATE STOCK
2,3,BLACK IS BLACK,LA BELLE EPOQUE,HARVEST
3,14,YES SIR I CAN BOOGIE,BACCARA,RCA
4,8,I REMEMBER ELVIS PRESLEY,DANNY MIRROR,STONE
5,4,BEST OF MY LOVE,THE EMOTIONS,CBS
6,2,WAY DOWN,ELVIS PRESLEY,RCA
7,New,YOU'RE IN MY HEART,ROD STEWART,RIVA
8,6,FROM NEW YORK TO L.A.,PATSY GALLANT,EMI
9,13,NO MORE HEROES,THE STRANGLERS,UNITED ARTISTS
10,9,TELEPHONE MAN,MERI WILSON,PYE INTERNATIONAL
11,5,MAGIC FLY,SPACE.,PYE INTERNATIONAL
12,16,BLACK BETTY,RAM JAM,EPIC
13,24,STAR WARS THEME,MECO,RCA
14,7,WONDEROUS STORIES,YES,ATLANTIC
15,10,DOWN DEEP INSIDE,DONNA SUMMER,CASABLANCA
16,17,I REMEMBER YESTERDAY,DONNA SUMMER,GTO
17,32,ROCKIN' ALL OVER THE WORLD,STATUS QUO,VERTIGO
18,11,OXYGENE PART IV,JEAN-MICHEL JARRE,POLYDOR
19,21,I CAN'T GET YOU OUT OF MY MIND,YVONNE ELLIMAN,RSO
20,12,SUNSHINE AFTER THE RAIN,ELKIE BROOKS,A&M
21,25,FROM HERE TO ETERNITY,GIORGIO,OASIS
22,19,I THINK I'M GONNA FALL IN LOVE WITH YOU,THE DOOLEYS,GTO
23,20,NOBODY DOES IT BETTER,CARLY SIMON,ELEKTRA
24,22,THUNDER IN MY HEART,LEO SAYER,CHRYSALIS
25,23,COOL OUT TONIGHT,DAVID ESSEX,CBS
26,49,CALLING OCCUPANTS OF INTERPLANETARY CRAFT,THE CARPENTERS,A&M
27,New,HEROES,DAVID BOWIE,RCA
28,31,HOT TRACKS (EP),NAZARETH,MOUNTAIN
29,29,GREATEST LOVE OF ALL,GEORGE BENSON,ARISTA
30,30,DO YOUR DANCE,ROSE ROYCE,WHITFIELD
,,,,
31,38,HAPPY DAYS,PRATT AND MCCLAIN,REPRISE
32,28,COMPLETE CONTROL,THE CLASH,CBS
33,27,WAITING IN VAIN,BOB MARLEY & THE WAILERS,ISLAND
34,15,LOOKING AFTER NUMBER ONE,THE BOOMTOWN RATS,ENSIGN
35,41,BRICKHOUSE/SWEET LOVE,THE COMMODORES,MOTOWN
36,18,DO ANYTHING YOU WANNA DO,RODS,ISLAND
37,48,ANGEL OF THE MORNING/ANYWAY THAT YOU WANT ME,MARY MASON,EPIC
38,35,HOME IS WHERE THE HEART IS,GLADYS KNIGHT AND THE PIPS,BUDDAH
39,34,SHE'S A WIND UP,DR FEELGOOD,UNITED ARTISTS
40,46,LIPSMACKIN' ROCK 'N' ROLLIN',PETER BLAKE,PEPPER
41,New,IT'S ECSTASY WHEN YOU LAY DOWN NEXT TO ME,BARRY WHITE,20TH CENTURY
42,45,ARIANA,STARDUST,SATRIL
43,New,NEW LIVE AND RARE (EP),DEEP PURPLE,PURPLE
44,47,RADAR LOVE {1977},GOLDEN EARRING,POLYDOR
45,42,DANCING THE NIGHT AWAY,THE MOTORS,VIRGIN
46,New,I BELIEVE YOU,DOROTHY MOORE,EPIC
47,New,THE WATER MARGIN,PETER MAC JUNIOR/GODIEGO,BBC
48,New,NEEDLES AND PINS,SMOKIE,RAK
49,New,(YOUR LOVE HAS LIFTED ME) HIGHER AND HIGHER,RITA COOLIDGE,A&M
50,New,SHE'S NOT THERE,SANTANA,CBS
