position,lastWeek,title,artist,label
1,1,CUMBERLAND GAP,LONNIE DONEGAN,PYE NIXA
2,3,THE BANANA BOAT SONG,HARRY BELAFONTE,HMV
3,2,YOUNG LOVE,TAB HUNTER,LONDON
4,4,DON'T FORBID ME,PAT BOONE,LONDON
5,5,LONG TALL SALLY,LITTLE RICHARD,LONDON
6,8,BABY BABY,FRANKIE LYMON AND THE TEENAGERS,COLUMBIA
7,24,"LOOK HOMEWARD, ANGEL",JOHNNIE RAY,PHILIPS
8,9,99 WAYS,TAB HUNTER,LONDON
9,20,WHEN I FALL IN LOVE,NAT 'KING' COLE,CAPITOL
10,10,DON'T YOU ROCK ME DADDY-O,LONNIE DONEGAN,PYE NIXA
11,15,I'LL TAKE YOU HOME AGAIN KATHLEEN,SLIM WHITMAN,LONDON
12,6,KNEE DEEP IN THE BLUES,GUY MITCHELL,PHILIPS
12,18,FREIGHT TRAIN FT NANCY WHISKEY,CHARLES MCDEVITT SKIFFLE GROUP FEATURING NANCY WHISKEY,ORIOLE
14,14,HEART,MAX BYGRAVES,DECCA
15,12,I'M NOT A JUVENILE DELINQUENT,FRANKIE LYMON AND THE TEENAGERS,COLUMBIA
16,29,BUTTERFLY,ANDY WILLIAMS,LONDON
17,11,TRUE LOVE,BING CROSBY AND GRACE KELLY,CAPITOL
17,12,THE GIRL CAN'T HELP IT,LITTLE RICHARD,LONDON
19,New,ROCK-A-BILLY,GUY MITCHELL,PHILIPS
20,20,SINGING THE BLUES,GUY MITCHELL,PHILIPS
21,23,BUTTERFLY,CHARLIE GRACIE,PARLOPHONE
22,New,LOVE IS A GOLDEN RING,FRANKIE LAINE AND THE EASY RIDERS,PHILIPS
23,26,HEART,JOHNSTON BROTHERS,DECCA
24,24,YOU DON'T OWE ME A THING/LOOK HOMEWARD ANGEL,JOHNNIE RAY,PHILIPS
25,16,CUMBERLAND GAP,VIPERS SKIFFLE GROUP,PARLOPHONE
25,19,I'M WALKIN',FATS DOMINO,LONDON
27,Re,MANGOS,ROSEMARY CLOONEY,PHILIPS
28,New,WHY BABY WHY,PAT BOONE,LONDON
29,28,FRIENDLY PERSUASION,PAT BOONE,LONDON
30,Re,MARIANNE,HILLTOPPERS,LONDON
