position,lastWeek,title,artist,label
1,1,GROOVY KIND OF LOVE,PHIL COLLINS,VIRGIN
2,5,"HE AIN'T HEAVY, HE'S MY BROTHER {1988}",THE HOLLIES,EMI
3,4,TEARDROPS,WOMACK AND WOMACK,4TH & BROADWAY
4,New,I QUIT,BROS,CBS
5,2,THE HARDER I TRY,BROTHER BEYOND,PARLOPHONE
6,21,LOVELY DAY (SUNSHINE MIX),BILL WITHERS,CBS
7,3,THE ONLY WAY IS UP,YAZZ AND THE PLASTIC POPULATION,BIG LIFE
8,8,THE RACE,YELLO,MERCURY
9,6,MEGABLAST/DON'T MAKE ME WAIT,BOMB THE BASS,MISTER-RON
10,15,ANYTHING FOR YOU,GLORIA ESTEFAN AND MIAMI SOUND MACHINE,EPIC
11,7,MY LOVE FT STEVIE WONDER,JULIO IGLESIAS,CBS
12,13,RUSH HOUR,JANE WIEDLIN,MANHATTAN
13,37,NOTHING CAN DIVIDE US,JASON DONOVAN,PWL
14,19,I'M GONNA BE (500 MILES),THE PROCLAIMERS,CHRYSALIS
15,16,ANOTHER PART OF ME,MICHAEL JACKSON,EPIC
16,10,HANDS TO HEAVEN,BREATHE,SIREN
17,20,EASY {1988},THE COMMODORES,MOTOWN
18,9,THE LOCO-MOTION,KYLIE MINOGUE,PWL
19,11,TOUCHY!,A-HA,WARNER BROTHERS
20,31,BIG FUN,INNER CITY,10
21,12,HEAVEN IN MY HANDS,LEVEL 42,POLYDOR
22,36,SHAKE YOUR THANG (IT'S YOUR THING) FT EU,SALT-N-PEPA FEATURING EU,FFRR
23,23,EVERY GIRL AND BOY,SPAGNA,CBS
24,14,I NEED YOU,B.V.S.M.P.,DEBUT
25,33,STOP THIS CRAZY THING FT JUNIOR REID,COLDCUT FEATURING JUNIOR REID,AHEAD OF OUR TIME
26,28,TEARS RUN RINGS,MARC ALMOND,PARLOPHONE
27,25,"HE AIN'T HEAVY, HE'S MY BROTHER",BILL MEDLEY,EMI
28,26,MAKE ME LAUGH,ANTHRAX,ISLAND
29,New,RIDING ON A TRAIN,THE PASADENAS,CBS
30,24,SWEET CHILD O' MINE,GUNS N' ROSES,GEFFEN
,,,,
31,18,FIND MY LOVE,FAIRGROUND ATTRACTION,RCA
32,17,GOOD TRADITION,TANITA TIKARAM,WEA
33,27,WHERE DID I GO WRONG,UB40,DEP INTERNATIONAL
34,22,YOU CAME,KIM WILDE,MCA
35,30,RUNNING ALL OVER THE WORLD,STATUS QUO,VERTIGO
36,42,WAY BEHIND ME,THE PRIMITIVES,LAZY
37,Re,REVOLUTION BABY,TRANSVISION VAMP,MCA
38,29,SOMEWHERE DOWN THE CRAZY RIVER,ROBBIE ROBERTSON,GEFFEN
39,54,WORLD WITHOUT YOU,BELINDA CARLISLE,VIRGIN
40,55,STALEMATE,MAC BAND,MCA
41,58,TURN ON THE NIGHT,KISS,VERTIGO
42,49,LONG AND LASTING LOVE,GLENN MEDEIROS,LONDON
43,61,CAN YOU PARTY,ROYAL HOUSE,CHAMPION
44,39,SOLDIER OF LOVE,DONNY OSMOND,VIRGIN
45,34,KING OF EMOTION,BIG COUNTRY,MERCURY
46,46,I HATE MYSELF FOR LOVING YOU,JOAN JETT AND THE BLACKHEARTS,LONDON
47,40,ON THE BEACH {1988},CHRIS REA,WEA
48,47,RAW,SPANDAU BALLET,CBS
49,38,JUMP START {1988},NATALIE COLE,MANHATTAN
50,35,SUPERFLY GUY,S-EXPRESS,RHYTHM KING
51,59,EDGE OF A BROKEN HEART,VIXEN,MANHATTAN
52,65,WAITING FOR THE GREAT LEAP FORWARD,BILLY BRAGG,GO! DISCS
53,New,IN THE NAME OF LOVE,SWAN LAKE,CHAMPION
54,52,HEY JUDE {1988},THE BEATLES,APPLE
55,New,GITTIN' FUNKY,KID 'N' PLAY,COOLTEMPO
56,New,HEART OF GLASS,ASSOCIATES,WEA
57,41,YEKE YEKE,MORY KANTE,LONDON
58,44,REACH OUT I'LL BE THERE {1988},THE FOUR TOPS,MOTOWN
59,75,ACID MAN,JOLLY ROGER,10
60,71,OOCHY KOOCHY,BABY FORD,RHYTHM KING
,,,,
61,New,THERE'S A BRAND NEW WORLD,FIVE STAR,TENT
62,43,THE EVIL THAT MEN DO,IRON MAIDEN,EMI
63,99,INDESTRUCTIBLE FT SMOKEY ROBINSON,THE FOUR TOPS,ARISTA
64,New,FEEL FREE,SOUL II SOUL,10
65,67,BIRTHDAY {1988},SUGARCUBES,ONE LITTLE INDIAN
66,32,HARVESTER OF SORROW,METALLICA,VERTIGO
67,70,YOU'RE MY WORLD,NICK HEYWARD,WARNER BROTHERS
68,45,HUSTLE! (TO THE MUSIC...),FUNKY WORM,FON
69,51,DON'T BE CRUEL,BOBBY BROWN,MCA
70,48,SUPERSTITIOUS,EUROPE,EPIC
71,57,PUSH IT/TRAMP,SALT-N-PEPA,CHAMPION
72,62,WHEN IT'S LOVE,VAN HALEN,WARNER BROTHERS
