position,lastWeek,title,artist,label
1,1,THINK TWICE,CELINE DION,EPIC
2,2,NO MORE 'I LOVE YOU'S',ANNIE LENNOX,RCA
3,5,I'VE GOT A LITTLE SOMETHING FOR YOU,MN8,1ST AVENUE/COLUMBIA
4,New,BEDTIME STORY,MADONNA,MAVERICK/SIRE
5,3,SET YOU FREE,N-TRANCE,ALL AROUND THE WORLD
6,10,DON'T GIVE ME YOUR LIFE,ALEX PARTY,SYSTEMATIC
7,9,REACH UP (PIG BAG),PERFECTO ALLSTARZ,PERFECTO/EAST WEST
8,4,COTTON EYE JOE,REDNEX,INTERNAL AFFAIRS
9,New,SOMEDAY I'LL BE SATURDAY NIGHT,BON JOVI,JAMBCO/MERCURY
10,6,HERE COMES THE HOTSTEPPER,INI KAMOZE,COLUMBIA
11,7,RUN AWAY,(MC SAR &) THE REAL MCCOY,LOGIC/ARISTA
12,8,TOTAL ECLIPSE OF THE HEART,NICKI FRENCH,BAGS OF FUN
13,New,WAKING UP,ELASTICA,DECEPTIVE
14,12,INDEPENDENT LOVE SONG,SCARLET,WEA
15,11,CALL IT LOVE,DEUCE,LONDON
16,18,TOCCATA & FUGUE,VANESSA-MAE,EMI CLASSICS
17,New,OUR RADIO ROCKS,PJ & DUNCAN,XSRHYTHM
18,13,COWBOY DREAMS,JIMMY NAIL,EAST WEST
19,17,BUMP N' GRIND,R KELLY,JIVE
20,14,RIVER DANCE,BILL WHELAN,SON
21,25,HERE AND NOW,DEL AMITRI,A&M
22,19,EVERLASTING LOVE,GLORIA ESTEFAN,EPIC
23,New,FOR YOUR LOVE,STEVIE WONDER,MOTOWN
24,15,THIS COWBOY SONG,STING,A&M
25,New,OVER MY SHOULDER,MIKE & THE MECHANICS,VIRGIN
26,22,EVERY DAY OF THE WEEK,JADE,GIANT
27,New,PERFECT DAY,EMF,PARLOPHONE
28,New,EVERYTIME YOU TOUCH ME,MOBY,MUTE
29,New,THE ONLY ONE,GUN,A&M
30,16,OPEN YOUR HEART,M PEOPLE,DECONSTRUCTION/RCA
,,,,
31,New,RIVER OF PAIN,THUNDER,EMI
32,21,DELICIOUS,SHAMPOO,FOOD
33,29,THE WHOLE WORLD LOST ITS HEAD,GO-GO'S,I.R.S.
34,New,NOT FOR YOU,PEARL JAM,EPIC
35,28,YOU ARE EVERYTHING,MELANIE WILLIAMS & JOE ROBERTS,COLUMBIA
36,20,MANSIZE ROOSTER,SUPERGRASS,PARLOPHONE
37,New,SELF ESTEEM,OFFSPRING,GOLF
38,32,ALWAYS AND FOREVER,LUTHER VANDROSS,EPIC
39,35,YOU'RE NO GOOD,ASWAD,BUBBLIN'
40,36,THE DANCE/FRIENDS IN LOW PLACES,GARTH BROOKS,CAPITOL
41,New,FEEL IT,CAROL BAILEY,MULTIPLY
42,27,PASSION,JON OF THE PLEASED WIMMIN,PERFECTO
43,31,WE'VE GOT TONIGHT,BOB SEGER/SILVER BULLET BAND,CAPITOL
44,30,BASKET CASE,GREEN DAY,REPRISE
45,26,I FOUND LOVE/TAKE A TOKE,C+C MUSIC FACTORY,COLUMBIA
46,23,U WILL KNOW,B.M.U.,MERCURY
47,New,ANYTHING YOU WANT,JODIE,MERCURY
48,53,I ALONE,LIVE,RADIOACTIVE
49,33,STRONG ENOUGH,SHERYL CROW,A&M
50,New,SILVER,MOIST,CHRYSALIS
51,39,ONE NIGHT STAND,LET LOOSE,MERCURY
52,24,NEW GENERATION,SUEDE,NUDE
53,New,SLEEP,MARION,LONDON
54,40,TELL ME WHEN,HUMAN LEAGUE,EAST WEST
55,45,SING IT TO YOU (DEE-DOOB-DEE DOO),LAVINIA JONES,VIRGIN
56,42,LOVE ME FOR A REASON,BOYZONE,POLYDOR
57,37,MESSAGE OF LOVE,LOVEHAPPY,MCA
58,New,TASTE YOUR LOVE,HORACE BROWN,UPTOWN/MCA
59,34,WONDERFUL,ADAM ANT,EMI
60,New,COLOR OF MY SKIN,SWING 52,FFRR
,,,,
61,New,GREATER LOVE,SOUNDMAN & D LLOYDIE FT E TROY,SOUND OF UNDERGROUND
62,56,STAY ANOTHER DAY,EAST 17,LONDON
