position,lastWeek,title,artist,label
1,1,ERNIE (THE FASTEST MILKMAN IN THE WEST),BENNY HILL,COLUMBIA
2,2,JEEPSTER,T. REX,FLY
3,3,COZ I LUV YOU,SLADE,POLYDOR
4,7,THEME FROM 'SHAFT',ISAAC HAYES,STAX
5,9,NO MATTER HOW I TRY,GILBERT O'SULLIVAN,MAM
6,4,TOKOLOSHE MAN,JOHN KONGOS,FLY
7,12,SOMETHING TELLS ME (SOMETHING IS GONNA HAPPEN TONIGHT),CILLA BLACK,PARLOPHONE
8,5,"GYPSYS, TRAMPS AND THIEVES",CHER,MCA
9,6,BANKS OF THE OHIO,OLIVIA NEWTON-JOHN,PYE INTERNATIONAL
10,8,TILL,TOM JONES,DECCA
11,11,RUN BABY RUN,NEWBEATS,LONDON
12,20,SOFTLY WHISPERING I LOVE YOU,CONGREGATION,COLUMBIA
13,14,SING A SONG OF FREEDOM,CLIFF RICHARD,COLUMBIA
14,10,JOHNNY REGGAE,PIGLETS,BELL
15,18,FIREBALL,DEEP PURPLE,HARVEST
16,17,IT MUST BE LOVE,LABI SIFFRE,PYE INTERNATIONAL
17,15,SURRENDER,DIANA ROSS,TAMLA MOTOWN
18,23,SOLEY SOLEY,MIDDLE OF THE ROAD,RCA
19,26,MORNING,VAL DOONICAN,PHILIPS
20,21,IS THIS THE WAY TO AMARILLO,TONY CHRISTIE,MCA
21,13,I WILL RETURN,SPRINGWATER,POLYDOR
22,22,I JUST CAN'T HELP BELIEVING,ELVIS PRESLEY,RCA
23,28,HOOKED ON A FEELING,JONATHAN KING,DECCA
24,24,LOOK AROUND,VINCE HILL,COLUMBIA
25,27,YOU GOTTA HAVE LOVE IN YOUR HEART,THE SUPREMES AND THE FOUR TOPS,TAMLA MOTOWN
26,New,SLEEPY SHORES,JOHNNY PEARSON ORCHESTRA,PENNY FARTHING
27,25,FOR ALL WE KNOW,SHIRLEY BASSEY,UNITED ARTISTS
28,32,"KARA, KARA",NEW WORLD,RAK
29,19,MAGGIE MAY/REASON TO BELIEVE,ROD STEWART,MERCURY
30,16,LET'S SEE ACTION,THE WHO,TRACK
,,,,
31,33,BURUNDI BLACK,BURUNDI STEIPHENSON BLACK,BARCLAY
32,New,I'D LIKE TO TEACH THE WORLD TO SING (IN PERFECT HARMONY),THE NEW SEEKERS,POLYDOR
33,48,THE PERSUADERS,JOHN BARRY ORCHESTRA,CBS
34,34,WHEN YOU GET RIGHT DOWN TO IT,RONNIE DYSON,CBS
35,30,TIRED OF BEING ALONE,AL GREEN,LONDON
36,New,THEME FROM 'THE ONEDIN LINE',VIENNA PHILHARMONIC ORCHESTRA,DECCA
37,29,RIDERS ON THE STORM,THE DOORS,ELEKTRA
38,43,BACK ON THE ROAD,MARMALADE,DECCA
39,38,CHIRPY CHIRPY CHEEP CHEEP,MIDDLE OF THE ROAD,RCA
40,New,FESTIVAL TIME,SAN REMO GOLDEN STRINGS,TAMLA MOTOWN
41,50,LITTLE DARLIN'/SAVE THE CHILDREN,MARVIN GAYE,TAMLA MOTOWN
42,44,JAILHOUSE ROCK {1971},ELVIS PRESLEY,RCA MAXIMILLION
43,37,DID YOU EVER,NANCY SINATRA AND LEE HAZLEWOOD,REPRISE
44,New,STAY WITH ME,THE FACES,WARNER BROTHERS
45,45,LADY LOVE BUG,CLODAGH RODGERS,RCA
46,31,THE NIGHT THEY DROVE OLD DIXIE DOWN,JOAN BAEZ,VANGUARD
47,36,"TWEEDLE DEE, TWEEDLE DUM",MIDDLE OF THE ROAD,RCA
48,Re,AMAZING GRACE,JUDY COLLINS,ELEKTRA
49,New,HORSE WITH NO NAME,AMERICA,WARNER BROTHERS
50,41,"FREEDOM COME, FREEDOM GO",FORTUNES,CAPITOL
