position,lastWeek,title,artist,label
1,1,ALL I HAVE TO DO IS DREAM/CLAUDETTE,THE EVERLY BROTHERS,LONDON
2,2,BIG MAN,FOUR PREPS,CAPITOL
3,3,TULIPS FROM AMSTERDAM/YOU NEED HANDS,MAX BYGRAVES,DECCA
4,4,ON THE STREET WHERE YOU LIVE,VIC DAMONE,PHILIPS
5,5,TWILIGHT TIME,PLATTERS,MERCURY
6,New,HARD HEADED WOMAN,ELVIS PRESLEY,RCA
7,8,RAVE ON,BUDDY HOLLY,CORAL
8,6,SUGAR MOON,PAT BOONE,LONDON
9,12,ENDLESS SLEEP,MARTY WILDE,PHILIPS
10,7,WHO'S SORRY NOW,CONNIE FRANCIS,MGM
11,11,SALLY DON'T YOU GRIEVE/BETTY BETTY BETTY,LONNIE DONEGAN,PYE NIXA
12,15,I'M SORRY I MADE YOU CRY,CONNIE FRANCIS,MGM
13,19,RETURN TO ME,DEAN MARTIN,CAPITOL
14,9,BOOK OF LOVE,MUDLARKS,COLUMBIA
15,24,WHEN,KALIN TWINS,BRUNSWICK
16,16,ON THE STREET WHERE YOU LIVE,DAVID WHITFIELD,DECCA
17,18,A VERY PRECIOUS LOVE,DORIS DAY,PHILIPS
18,10,WITCH DOCTOR,DON LANG AND HIS FRANTIC FIVE,HMV
19,14,STAIRWAY OF LOVE,MICHAEL HOLLIDAY,COLUMBIA
20,13,THE PURPLE PEOPLE EATER,SHEB WOOLEY,MGM
21,16,THE ONLY MAN ON THE ISLAND,TOMMY STEELE AND THE STEELMEN,DECCA
22,23,THE SIGNATURE TUNE OF 'THE ARMY GAME',"MICHAEL MEDWIN, BERNARD BRESSLAW, ALFIE BASS AND LESLIE FYSON",HMV
23,Re,OOH! MY SOUL,LITTLE RICHARD,LONDON
24,28,A WONDERFUL TIME UP THERE,PAT BOONE,LONDON
25,New,TRUDIE,JOE 'MR PIANO' HENDERSON,PYE NIXA
26,New,PATRICIA,PEREZ 'PREZ' PRADO,RCA
26,22,KEWPIE DOLL,FRANKIE VAUGHAN,PHILIPS
28,25,TORERO,JULIUS LAROSA,RCA
28,New,THINK IT OVER,CRICKETS,CORAL
30,20,TOM HARK,ELIAS AND HIS ZIGZAG JIVE FLUTES,COLUMBIA
